Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url
Ludifolie,Talisman : Le Royaume Sylvestre,talisman-le-royaume-sylvestre,https://www.ludifolie.com/26429-home_default/talisman-le-royaume-sylvestre.jpg,44.90,26.94,https://www.ludifolie.com/3011-talisman-le-royaume-sylvestre.html,2,6,90,90,90,14,https://cf.geekdo-images.com/-oaAfGWrRwIBEuAmqu20fA__original/img/rdfXmUG1qnz6hQ4LirW4DRilukY=/0x0/filters:format(jpeg)/pic5091747.jpg,https://boardgamegeek.com/boardgame/158979/
Ludifolie,Libertalia : Les Vents de Galecrest,libertalia-les-vents-de-galecrest,https://www.ludifolie.com/26080-home_default/libertalia.jpg,49.90,24.95,https://www.ludifolie.com/1017-libertalia.html,1,6,60,45,60,14,https://cf.geekdo-images.com/6e-V_Xb2IsAsMNXU18Fi6A__original/img/gLDo-RR_9RvU_Hrs9DnHWy_TWpk=/0x0/filters:format(jpeg)/pic6669033.jpg,https://boardgamegeek.com/boardgame/356033/
Ludifolie,Side Quest : 7e Mer,side-quest-7e-mer,https://www.ludifolie.com/39942-home_default/side-quest-7e-mer.jpg,14.90,8.94,https://www.ludifolie.com/17309-side-quest-7e-mer.html,,,,,,,,
Ludifolie,Side Quest : Frostpunk,side-quest-frostpunk,https://www.ludifolie.com/49589-home_default/side-quest-frostpunk.jpg,15.90,9.54,https://www.ludifolie.com/20151-side-quest-frostpunk.html,1,4,90,60,90,14,https://cf.geekdo-images.com/tZBzboXQUnJCEVJ9K1vuxg__original/img/UwGRMqbg7fCoNJdt296r1-HpmBE=/0x0/filters:format(jpeg)/pic8206412.jpg,https://boardgamegeek.com/boardgame/420948/
Ludifolie,Coal Baron,coal-baron,https://www.ludifolie.com/52499-home_default/coal-baron.jpg,49.90,29.94,https://www.ludifolie.com/1510-coal-baron.html,2,4,75,60,75,10,https://cf.geekdo-images.com/7D9-gGeosFC8rsYQo2u3qg__original/img/yXvsyL4AY3oB93qdwXQ3LwxJQ_k=/0x0/filters:format(jpeg)/pic7264142.jpg,https://boardgamegeek.com/boardgame/143515/
Ludifolie,Talisman : Les Royaumes Perdus,talisman-les-royaumes-perdus,https://www.ludifolie.com/20331-home_default/talisman-les-royaumes-perdus.jpg,26.90,18.83,https://www.ludifolie.com/11286-talisman-les-royaumes-perdus.html,,,,,,,,
Ludifolie,Farcry : Escape from Rook Islands,farcry-escape-from-rook-islands,https://www.ludifolie.com/46582-home_default/farcry-escape-from-rook-islands.jpg,58.50,38.03,https://www.ludifolie.com/19302-farcry-escape-from-rook-islands.html,,,,,,,,
Ludifolie,Neotopia,neotopia,https://www.ludifolie.com/44844-home_default/neotopia.jpg,32.90,19.74,https://www.ludifolie.com/18800-neotopia.html,2,4,60,30,60,8,https://cf.geekdo-images.com/pEpom809V3pxF1ALj-LTlA__original/img/e-GTF2K0RzOJ5rehx11G-vjest4=/0x0/filters:format(png)/pic7530960.png,https://boardgamegeek.com/boardgame/360359/
Ludifolie,Le Grand Prix de Belcastel,le-grand-prix-de-belcastel,https://www.ludifolie.com/26900-home_default/le-grand-prix-de-belcastel.jpg,34.90,22.69,https://www.ludifolie.com/13446-le-grand-prix-de-belcastel.html,2,4,25,25,25,6,https://cf.geekdo-images.com/EixCi-ILdeEnSdEOFYpQZA__original/img/5g7Zz36wvEmaxIwY0H6F3HrKl4o=/0x0/filters:format(jpeg)/pic6640480.jpg,https://boardgamegeek.com/boardgame/354886/
Ludifolie,Lorcana S1 - Boîte de 24 Boosters Premier Chapitre,lorcana-s1-boite-de-24-boosters-premier-chapitre,https://www.ludifolie.com/36066-home_default/lorcana-boite-de-24-boosters-premier-chapitre.jpg,138.90,118.90,https://www.ludifolie.com/16208-lorcana-boite-de-24-boosters-premier-chapitre.html,,,,,,,,
Ludifolie,L'Incal Infini,l-incal-infini,https://www.ludifolie.com/41751-home_default/l-incal-infini.jpg,26.90,13.45,https://www.ludifolie.com/17816-l-incal-infini.html,,,,,,,,
Ludifolie,Lorcana S6 - La Mer Azurite : Coffret Collector...,lorcana-s6-la-mer-azurite-coffret-collector,https://www.ludifolie.com/52284-home_default/lorcana-s6-la-mer-azurite-coffret-collector-stitch.jpg,45.90,39.90,https://www.ludifolie.com/20901-lorcana-s6-la-mer-azurite-coffret-collector-stitch.html,,,,,,,,
Ludifolie,Djinn,djinn,https://www.ludifolie.com/41981-home_default/djinn.jpg,55.90,27.95,https://www.ludifolie.com/17883-djinn.html,2,4,40,40,40,10,https://cf.geekdo-images.com/8hoLSk5yvS173g_IzQ9fcw__original/img/z5vDp_VZXfZ-iHr7XRyOjcH7oRY=/0x0/filters:format(jpeg)/pic3918156.jpg,https://boardgamegeek.com/boardgame/243698/
Ludifolie,Lorcana S6 - La Mer Azurite : 24 Boosters,lorcana-s6-la-mer-azurite-24-boosters,https://www.ludifolie.com/52250-home_default/lorcana-s6-la-mer-azurite-24-boosters.jpg,124.90,119.90,https://www.ludifolie.com/20890-lorcana-s6-la-mer-azurite-24-boosters.html,,,,,,,,
Ludifolie,Black Friday,black-friday,https://www.ludifolie.com/44801-home_default/black-friday.jpg,39.90,15.96,https://www.ludifolie.com/18789-black-friday.html,2,5,55,55,55,12,https://cf.geekdo-images.com/Up38sFNKQRCPUhJtRPXVyQ__original/img/Ad99u03yvVks0gqixjmCFV0OjGw=/0x0/filters:format(jpeg)/pic1188054.jpg,https://boardgamegeek.com/boardgame/39242/
Ludifolie,Age of Sigmar - Raz-de-Skavens (Skaventide),age-of-sigmar-raz-de-skavens-skaventide,https://www.ludifolie.com/48025-home_default/age-of-sigmar-raz-de-skavens-skaventide.jpg,189.90,161.42,https://www.ludifolie.com/19727-age-of-sigmar-raz-de-skavens-skaventide.html,,,,,,,,
Ludifolie,Lorcana S4 - Le Retour d'Ursula : Starter Deck...,lorcana-s4-le-retour-d-ursula-starter-deck,https://www.ludifolie.com/46475-home_default/lorcana-s4-le-retour-d-ursula-starter-deck-anna-hercule.jpg,17.90,14.32,https://www.ludifolie.com/19277-lorcana-s4-le-retour-d-ursula-starter-deck-anna-hercule.html,,,,,,,,
Ludifolie,Lorcana S4 - Le Retour d'Ursula : 24 Boosters,lorcana-s4-le-retour-d-ursula-24-boosters,https://www.ludifolie.com/46492-home_default/lorcana-s4-le-retour-d-ursula-24-boosters.jpg,138.90,114.90,https://www.ludifolie.com/19274-lorcana-s4-le-retour-d-ursula-24-boosters.html,,,,,,,,
Ludifolie,An Age Contrived,an-age-contrived,https://www.ludifolie.com/42781-home_default/an-age-contrived.jpg,66.90,46.83,https://www.ludifolie.com/18119-an-age-contrived.html,,,,,,,,
Ludifolie,Last Aurora,last-aurora,https://www.ludifolie.com/26425-home_default/last-aurora.jpg,44.90,29.19,https://www.ludifolie.com/13305-last-aurora.html,1,4,90,60,90,14,https://cf.geekdo-images.com/gHeiC6zsejJ_Wn3_-VZxeQ__original/img/l7XFJjq-KLG8qN2ssVWU9BG-TCU=/0x0/filters:format(jpeg)/pic5844786.jpg,https://boardgamegeek.com/boardgame/274450/
Ludifolie,Minivilles Deluxe,minivilles-deluxe,https://www.ludifolie.com/15072-home_default/minivilles-deluxe.jpg,29.90,14.95,https://www.ludifolie.com/9653-minivilles-deluxe.html,,,,,,,,
Ludifolie,Lorcana - Portfolio A5 La Méchante Reine,lorcana-portfolio-a5-la-mechante-reine,https://www.ludifolie.com/36970-home_default/lorcana-portfolio-a5-la-mechante-reine.jpg,19.90,14.93,https://www.ludifolie.com/16467-lorcana-portfolio-a5-la-mechante-reine.html,,,,,,,,
Ludifolie,Fireworks,fireworks,https://www.ludifolie.com/48627-home_default/fireworks.jpg,27.90,13.95,https://www.ludifolie.com/19896-fireworks.html,2,4,20,20,20,6,https://cf.geekdo-images.com/pqfQJstjSI_G4wOfK7uBvw__original/img/4HpNWXrlQtPPqQ8XkhCBfnHqLQU=/0x0/filters:format(jpeg)/pic4184072.jpg,https://boardgamegeek.com/boardgame/227162/
Ludifolie,Dice Theme Park,dice-theme-park,https://www.ludifolie.com/29523-home_default/dice-theme-park.jpg,44.90,35.92,https://www.ludifolie.com/14257-dice-theme-park.html,,,,,,,,
Ludifolie,Betrayal at House on the Hill - 3ème Edition,betrayal-at-house-on-the-hill-3eme-edition,https://www.ludifolie.com/25818-home_default/betrayal-at-house-on-the-hill-vf.jpg,52.90,39.68,https://www.ludifolie.com/8334-betrayal-at-house-on-the-hill-vf.html,,,,,,,,
Ludifolie,Lorcana S5 - Ciel Scintillant : Le Trésor des...,lorcana-s5-ciel-scintillant-le-tresor-des,https://www.ludifolie.com/48488-home_default/lorcana-s5-ciel-scintillant-le-tresor-des-illumineurs.jpg,54.90,38.43,https://www.ludifolie.com/19855-lorcana-s5-ciel-scintillant-le-tresor-des-illumineurs.html,,,,,,,,
Ludifolie,New Eden,new-eden,https://www.ludifolie.com/34762-home_default/new-eden.jpg,37.90,18.95,https://www.ludifolie.com/15823-new-eden.html,,,,,,,,
Ludifolie,Meeple Circus,meeple-circus,https://www.ludifolie.com/7288-home_default/meeple-circus.jpg,34.90,17.45,https://www.ludifolie.com/5454-meeple-circus.html,2,5,45,45,45,8,https://cf.geekdo-images.com/jmdwGVSEsYR9WQ8_Cjjlhg__original/img/WdVD5izYS30uZdZdQSOUSc2lB4w=/0x0/filters:format(jpeg)/pic3895016.jpg,https://boardgamegeek.com/boardgame/193214/
Ludifolie,Sur Le Fil,sur-le-fil,https://www.ludifolie.com/34343-home_default/sur-le-fil.jpg,29.90,17.94,https://www.ludifolie.com/15703-sur-le-fil.html,2,4,30,20,30,7,https://cf.geekdo-images.com/Pi75bFQ8_evdUR8gjW1nNQ__original/img/xilW_RZcOn3u6TN44WyXu6zLruA=/0x0/filters:format(jpeg)/pic7229309.jpg,https://boardgamegeek.com/boardgame/376555/
Ludifolie,Suricates,suricates,https://www.ludifolie.com/40556-home_default/suricates-.jpg,24.90,9.96,https://www.ludifolie.com/17475-suricates-.html,2,4,20,20,20,8,https://cf.geekdo-images.com/KBvQBNOb1kgPUoMqf0zDQw__original/img/lMj5DjLwrQy1D4loNArTni9somo=/0x0/filters:format(jpeg)/pic7689298.jpg,https://boardgamegeek.com/boardgame/399656/
Ludifolie,Les Tribus du Vent,les-tribus-du-vent,https://www.ludifolie.com/31525-home_default/les-tribus-du-vent.jpg,39.90,19.95,https://www.ludifolie.com/14853-les-tribus-du-vent.html,2,5,90,40,90,14,https://cf.geekdo-images.com/G_moxnKfgJ4w_NGmr9T6Lg__original/img/SFbumPuv8QNYm2UT5ZiHye0Zv-k=/0x0/filters:format(jpeg)/pic6871609.jpg,https://boardgamegeek.com/boardgame/362986/
Ludifolie,Adventures in Austerion II - Intrigants du Royaume,adventures-in-austerion-ii-intrigants-du-royaume,https://www.ludifolie.com/45694-home_default/adventures-in-austerion-intrigants-du-royaume.jpg,52.90,42.32,https://www.ludifolie.com/19042-adventures-in-austerion-intrigants-du-royaume.html,,,,,,,,
Ludifolie,Redwood,redwood,https://www.ludifolie.com/36685-home_default/redwood.jpg,58.50,46.80,https://www.ludifolie.com/16381-redwood.html,1,4,60,45,60,10,https://cf.geekdo-images.com/QSc9LqKsOY15owVLRTwbFQ__original/img/6VmNHLbjWYTd_LW-HnUzgfFTMCI=/0x0/filters:format(png)/pic6958797.png,https://boardgamegeek.com/boardgame/359962/
Ludifolie,Star Wars Unlimited : Ombres de la Galaxie -...,star-wars-unlimited-ombres-de-la-galaxie,https://www.ludifolie.com/47307-home_default/star-wars-unlimited-ombres-de-la-galaxie-kit-de-demarrage-2-joueurs.jpg,32.90,26.32,https://www.ludifolie.com/19522-star-wars-unlimited-ombres-de-la-galaxie-kit-de-demarrage-2-joueurs.html,,,,,,,,
Ludifolie,Star Wars Unlimited : Crépuscule de la...,star-wars-unlimited-crepuscule-de-la,https://www.ludifolie.com/51954-home_default/star-wars-unlimited-crepuscule-de-la-republique-kit-de-demarrage-2-joueurs.jpg,32.90,26.32,https://www.ludifolie.com/20803-star-wars-unlimited-crepuscule-de-la-republique-kit-de-demarrage-2-joueurs.html,,,,,,,,
Ludifolie,DC Comics - Spyfall,dc-comics-spyfall,https://www.ludifolie.com/11991-home_default/dc-comics-spyfall.jpg,17.90,13.43,https://www.ludifolie.com/8652-dc-comics-spyfall.html,,,,,,,,
Ludifolie,Celtae,celtae,https://www.ludifolie.com/41979-home_default/celtae.jpg,39.90,27.93,https://www.ludifolie.com/17882-celtae.html,1,4,100,50,100,10,https://cf.geekdo-images.com/i3i5FUA1rCV49P2XTbkTyw__original/img/a9KJEjf3wYftL-Eo0ivKjjs_xtc=/0x0/filters:format(png)/pic7431802.png,https://boardgamegeek.com/boardgame/374200/
Ludifolie,Crétincé,cretince,https://www.ludifolie.com/25733-home_default/cretince.jpg,44.90,17.96,https://www.ludifolie.com/13057-cretince.html,2,5,45,45,45,14,https://cf.geekdo-images.com/zZ5iYGQuiTYFoMIDbC3CXg__original/img/bEqOkpyP0p4VjHC3evrzKyzlT5k=/0x0/filters:format(jpeg)/pic4675672.jpg,https://boardgamegeek.com/boardgame/277131/
Ludifolie,Viticulture World,viticulture-world,https://www.ludifolie.com/31581-home_default/viticulture-world.jpg,37.90,18.95,https://www.ludifolie.com/14866-viticulture-world.html,,,,,,,,
Ludifolie,Get On Board - Londres et New-York,get-on-board-londres-et-new-york,https://www.ludifolie.com/23906-home_default/get-on-board.jpg,26.50,15.90,https://www.ludifolie.com/12467-get-on-board.html,,,,,,,,
Ludifolie,Mech a Dream,mech-a-dream,https://www.ludifolie.com/34426-home_default/mech-a-dream.jpg,40.50,28.35,https://www.ludifolie.com/15724-mech-a-dream.html,2,4,45,45,45,10,https://cf.geekdo-images.com/MmWHmeaqjC7sWBFIL_VABw__original/img/TD-iDBZlM-4mU5DniMXzHihlxRo=/0x0/filters:format(png)/pic6940255.png,https://boardgamegeek.com/boardgame/365647/
Ludifolie,50 Clues - Le Pendule des Morts,50-clues-le-pendule-des-morts,https://www.ludifolie.com/14531-home_default/50-clues-le-pendule-des-morts.jpg,12.50,7.50,https://www.ludifolie.com/9491-50-clues-le-pendule-des-morts.html,1,5,90,90,90,16,https://cf.geekdo-images.com/4tUCnrNqQxI__qLjfuZ5pw__original/img/jvPwC5ifLOJA4PZPQ3-lYxF_d7w=/0x0/filters:format(png)/pic4782559.png,https://boardgamegeek.com/boardgame/282006/
Ludifolie,Monopoly Animal Crossing,monopoly-animal-crossing,https://www.ludifolie.com/23664-home_default/monopoly-animal-crossing.jpg,35.90,19.75,https://www.ludifolie.com/12403-monopoly-animal-crossing.html,2,4,60,60,0,8,https://cf.geekdo-images.com/JG4g1G_75S-zfChh-75-ZQ__original/img/SMXDcRJtEXjMfFoac6yWlrP9xyU=/0x0/filters:format(jpeg)/pic6427158.jpg,https://boardgamegeek.com/boardgame/348250/
Ludifolie,Space Craft,space-craft,https://www.ludifolie.com/38751-home_default/space-craft.jpg,35.90,25.13,https://www.ludifolie.com/16983-space-craft.html,2,4,60,30,60,10,https://cf.geekdo-images.com/PEDZmJc09rXvHlaZXYXwZQ__original/img/JC_sQllHTt9od6tByLBBHbUjGp4=/0x0/filters:format(jpeg)/pic7021779.jpg,https://boardgamegeek.com/boardgame/366470/
Ludifolie,Gare à tes Fesses !,gare-a-tes-fesses,https://www.ludifolie.com/33661-home_default/gare-a-tes-fesses-.jpg,26.90,13.45,https://www.ludifolie.com/15506-gare-a-tes-fesses-.html,2,4,15,15,15,5,https://cf.geekdo-images.com/UtT2NJSpBzhNg0gSBm2R1Q__original/img/ichz_BROJUBureqibG0RinfnLBQ=/0x0/filters:format(png)/pic7068372.png,https://boardgamegeek.com/boardgame/27948/
Ludifolie,Lorcana S2 - Boîte de 24 Boosters Deuxième...,lorcana-s2-boite-de-24-boosters-deuxieme,https://www.ludifolie.com/40935-home_default/lorcana-boite-de-24-boosters-deuxieme-chapitre.jpg,129.90,109.90,https://www.ludifolie.com/17341-lorcana-boite-de-24-boosters-deuxieme-chapitre.html,,,,,,,,
Ludifolie,Master Word,master-word,https://www.ludifolie.com/15052-home_default/master-word.jpg,21.90,10.95,https://www.ludifolie.com/9652-master-word.html,3,6,15,5,15,12,https://cf.geekdo-images.com/ffX1ifCCZziZnsfGXkxDQA__original/img/5vU0EJvw3oBmEUaIgTsKPvaiy_I=/0x0/filters:format(png)/pic5254404.png,https://boardgamegeek.com/boardgame/302734/
Ludifolie,It’s a Wonderful Kingdom,its-a-wonderful-kingdom,https://www.ludifolie.com/20964-home_default/its-a-wonderful-kingdom.jpg,28.90,14.45,https://www.ludifolie.com/11458-its-a-wonderful-kingdom.html,1,2,45,45,45,14,https://cf.geekdo-images.com/YMJnUYqIXrOEiqVOqfhWQw__original/img/z6F_iWd82nXhxOkJGVr94qnzaxo=/0x0/filters:format(jpeg)/pic6929415.jpg,https://boardgamegeek.com/boardgame/327711/
Ludifolie,Reload,reload,https://www.ludifolie.com/25857-home_default/reload.jpg,44.90,17.96,https://www.ludifolie.com/13102-reload.html,2,4,60,60,60,12,https://cf.geekdo-images.com/e03Rhgt2E_x2Xsq84VYCSg__original/img/4nsGBmeB_t8-qJ8cYfyT9WrO8uk=/0x0/filters:format(jpeg)/pic5711475.jpg,https://boardgamegeek.com/boardgame/293547/
Ludifolie,Gold West,gold-west,https://www.ludifolie.com/42922-home_default/gold-west.jpg,57.90,46.32,https://www.ludifolie.com/18152-gold-west.html,,,,,,,,
Ludifolie,Orichalque,orichalque,https://www.ludifolie.com/31578-home_default/orichalque.jpg,39.90,19.95,https://www.ludifolie.com/14865-orichalque.html,2,4,60,45,60,10,https://cf.geekdo-images.com/Mf1rHr7R3B5TjqdXPkxRTg__original/img/48vTjxGLGHTJlFPFNaqMoSd4y-4=/0x0/filters:format(png)/pic7041211.png,https://boardgamegeek.com/boardgame/355888/
Ludifolie,Spirit,spirit,https://www.ludifolie.com/40533-home_default/spirit.jpg,31.50,20.48,https://www.ludifolie.com/17469-spirit.html,3,6,45,45,45,10,https://cf.geekdo-images.com/BxAr0_XGUWYriYsi9rgKyQ__original/img/DQ1FnxoW26zVdv0BbpBzp-Y70Y4=/0x0/filters:format(jpeg)/pic438402.jpg,https://boardgamegeek.com/boardgame/2021/
Ludifolie,Grail Cup,grail-cup,https://www.ludifolie.com/37389-home_default/grail-cup.jpg,19.90,9.95,https://www.ludifolie.com/16602-grail-cup.html,3,8,30,30,30,10,https://cf.geekdo-images.com/KZ5lNL5jC1ayG32qr5z5og__original/img/6w5x_C2NK35FEqejCkABJtW2pxo=/0x0/filters:format(jpeg)/pic7457878.jpg,https://boardgamegeek.com/boardgame/380132/
Ludifolie,Evil Corp,evil-corp,https://www.ludifolie.com/41447-home_default/evil-corp.jpg,35.90,25.13,https://www.ludifolie.com/17722-evil-corp.html,,,,,,,,
Ludifolie,Agent Dog,agent-dog,https://www.ludifolie.com/51306-home_default/agent-dog.jpg,24.90,19.92,https://www.ludifolie.com/20609-agent-dog.html,2,4,45,30,45,8,https://cf.geekdo-images.com/z7LJzG0fvMvbfs-f5KVskQ__original/img/QPBCEuY-kDfdGgAFkCzeh6KhQ7s=/0x0/filters:format(jpeg)/pic8268601.jpg,https://boardgamegeek.com/boardgame/423427/
Ludifolie,Mon Royaume Pour un Conte,mon-royaume-pour-un-conte,https://www.ludifolie.com/14766-home_default/mon-royaume-pour-un-conte.jpg,24.90,17.43,https://www.ludifolie.com/9564-mon-royaume-pour-un-conte.html,2,4,35,25,35,7,https://cf.geekdo-images.com/xImJw-oUowiBhFjiyFQoBg__original/img/LVks60b5G5kNfKfBpNz23k_7d3M=/0x0/filters:format(png)/pic5622974.png,https://boardgamegeek.com/boardgame/312997/
Ludifolie,Rivality,rivality,https://www.ludifolie.com/36026-home_default/rivality.jpg,26.90,13.45,https://www.ludifolie.com/16196-rivality.html,1,4,20,20,20,10,https://cf.geekdo-images.com/4YqzZroE8QDWc7EXT-b-rg__original/img/r0zZm-8XKkWR98swax_2tE5vcs0=/0x0/filters:format(jpeg)/pic7579726.jpg,https://boardgamegeek.com/boardgame/378375/
Ludifolie,Orcs vs Orcs,orcs-vs-orcs,https://www.ludifolie.com/42159-home_default/orcs-vs-orcs.jpg,39.90,31.92,https://www.ludifolie.com/17938-orcs-vs-orcs.html,2,4,90,60,90,14,https://cf.geekdo-images.com/icHoPbcp4eHb4ZhNbM2t2g__original/img/qI4zJJExoHqIUNN-rlNuc-vp5-A=/0x0/filters:format(jpeg)/pic8028266.jpg,https://boardgamegeek.com/boardgame/413001/
Ludifolie,Unmatched Aventures : Chroniques Inouïes,unmatched-aventures-chroniques-inouies,https://www.ludifolie.com/41771-home_default/unmatched-aventures-chroniques-inouies.jpg,55.00,38.50,https://www.ludifolie.com/17822-unmatched-aventures-chroniques-inouies.html,1,4,60,20,60,9,https://cf.geekdo-images.com/pDiHT-n1xpW71Ck_wiR8_g__original/img/pho_viNg1Jk28LoXbMkTTvVHOIw=/0x0/filters:format(png)/pic7375477.png,https://boardgamegeek.com/boardgame/381297/
Ludifolie,Le Clan des Loups,le-clan-des-loups,https://www.ludifolie.com/36706-home_default/le-clan-des-loups.jpg,49.90,34.93,https://www.ludifolie.com/16387-le-clan-des-loups.html,2,5,75,75,75,14,https://cf.geekdo-images.com/6irYLjUf_o0rK7E_4qI-gw__original/img/Cyll_t91vZxuxt_fBbSb0z70vPA=/0x0/filters:format(png)/pic6990829.png,https://boardgamegeek.com/boardgame/368058/
Ludifolie,Scriptoria,scriptoria,https://www.ludifolie.com/33980-home_default/scriptoria.jpg,39.90,19.95,https://www.ludifolie.com/15589-scriptoria.html,2,4,60,30,60,10,https://cf.geekdo-images.com/nDftZggjTRehPcBEYQ8tCw__original/img/zv9UUeOosYzXvicI0zOH8EZWNhw=/0x0/filters:format(png)/pic7400946.png,https://boardgamegeek.com/boardgame/305211/
Ludifolie,Pokémon Trading Card Game - Coffret Classic EN,pokemon-trading-card-game-coffret-classic-en,https://www.ludifolie.com/42031-home_default/pokemon-trading-card-game-coffret-classic-en.jpg,449.90,382.42,https://www.ludifolie.com/17897-pokemon-trading-card-game-coffret-classic-en.html,,,,,,,,
Ludifolie,Phantom Ink,phantom-ink,https://www.ludifolie.com/35279-home_default/phantom-ink.jpg,21.90,14.24,https://www.ludifolie.com/15973-phantom-ink.html,4,8,15,10,15,13,https://cf.geekdo-images.com/uf-JTBfP9_jm7_FX3DQE3A__original/img/HGtNS9jtZuHim89ctPJ0zcRiXsM=/0x0/filters:format(jpeg)/pic6278116.jpg,https://boardgamegeek.com/boardgame/330592/
Ludifolie,Eleven - Joueurs Internationaux,eleven-joueurs-internationaux,https://www.ludifolie.com/32751-home_default/eleven-joueurs-internationaux.jpg,19.90,11.94,https://www.ludifolie.com/15219-eleven-joueurs-internationaux.html,1,4,120,60,120,14,https://cf.geekdo-images.com/eWmzyfsyPQbwEBpYxpdg8Q__original/img/PJBdVEdRAQ0zxi61hwZgyqpAW_8=/0x0/filters:format(jpeg)/pic6991553.jpg,https://boardgamegeek.com/boardgame/346437/
Ludifolie,Food Truck,food-truck,https://www.ludifolie.com/34025-home_default/food-truck.jpg,16.90,9.30,https://www.ludifolie.com/15604-food-truck.html,3,6,45,45,45,10,https://cf.geekdo-images.com/n2IG6WPnOpyHkkA3dUJXmQ__original/img/zKlWoQMuz0B4XktvdFfMQd0EDjE=/0x0/filters:format(jpeg)/pic19366.jpg,https://boardgamegeek.com/boardgame/192/
