Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,New
Maître Renard,Hero Realms – Clerc,hero-realms-clerc,https://maitrerenard.shop/wp-content/uploads/2020/10/hero-realms-clerc-boite-300x300.jpg.webp,3.30,2.64,https://maitrerenard.shop/product/hero-realms-clerc/,2,4,20,20,0,12,
Ludum,365 Aventures - Le Donjon 2025 - Jeu Rescapé,365-aventures-le-donjon-2025-jeu-rescape,https://www.ludum.fr/31294-home_default/365-aventures-le-donjon-2025-jeu-rescape.jpg,14.90,11.18,https://www.ludum.fr/adoptez-un-rescape/365-aventures-le-donjon-2025-jeu-rescape-10142,,,,,,,
Ludum,Above,above,https://www.ludum.fr/1537-home_default/above.jpg,35.90,10.77,https://www.ludum.fr/jeux-de-strategie-inities/above-522,2,4,45,20,45,14,
Ludum,Amalfi - Renaissance,amalfi-renaissance,https://www.ludum.fr/14629-home_default/amalfi-renaissance.jpg,58.50,23.40,https://www.ludum.fr/gestion-optimisation/amalfi-renaissance-2243,1,4,120,60,120,14,
Ludum,Amritsar : Le temple d'or,amritsar-le-temple-d-or,https://www.ludum.fr/20444-home_default/amritsar-le-temple-d-or.jpg,45.90,18.36,https://www.ludum.fr/jeux-de-strategie-inities/amritsar-le-temple-d-or-6935,1,4,120,60,120,14,
Ludum,An Age Contrived - Jeu Rescapé,an-age-contrived-jeu-rescape,https://www.ludum.fr/26339-home_default/an-age-contrived.jpg,67.50,50.63,https://www.ludum.fr/adoptez-un-rescape/an-age-contrived-8720,,,,,,,
Ludum,Aqua,aqua,https://www.ludum.fr/20441-home_default/aqua.jpg,31.90,12.76,https://www.ludum.fr/jeux-de-strategie-inities/aqua-6934,2,2,20,15,20,10,
Ludum,Army Of The Dead - Zombicide System,army-of-the-dead-zombicide-system,https://www.ludum.fr/20535-home_default/army-of-the-dead-zombicide-system.jpg,99.90,69.93,https://www.ludum.fr/narratif-immersif-inities/army-of-the-dead-zombicide-system-6964,,,,,,,
Ludum,Au Cœur des Ténèbres,au-coeur-des-tenebres,https://www.ludum.fr/20508-home_default/au-coeur-des-tenebres.jpg,53.90,16.17,https://www.ludum.fr/jeux-de-strategie-inities/au-coeur-des-tenebres-6953,1,4,30,10,30,13,
Ludum,Azul Pavillon d'été : Pavillon Étincelant - Extension,azul-pavillon-d-ete-pavillon-etincelant-extension,https://www.ludum.fr/4054-home_default/azul-pavillon-d-ete-pavillon-etincelant-extension.jpg,13.90,6.95,https://www.ludum.fr/jeux-de-strategie-en-famille/azul-pavillon-d-ete-pavillon-etincelant-extension-1564,,,,,,,
Ludum,Badass Force - Édition DVD,badass-force-edition-dvd,https://www.ludum.fr/14203-home_default/badass-force-edition-dvd.jpg,24.90,12.45,https://www.ludum.fr/jeux-d-ambiance-en-famille/badass-force-edition-dvd-4809,3,6,45,45,45,14,
Ludum,Badass Force - Édition VHS,badass-force-edition-vhs,https://www.ludum.fr/14198-home_default/badass-force-edition-vhs.jpg,24.90,12.45,https://www.ludum.fr/jeux-de-societe-strategie/badass-force-edition-vhs-4808,3,6,45,45,45,14,
Ludum,Baston à la Carte,baston-a-la-carte,https://www.ludum.fr/23977-home_default/baston-a-la-carte.jpg,22.50,15.75,https://www.ludum.fr/jeux-d-ambiance-en-famille/baston-a-la-carte-6960,,,,,,,
Ludum,Beyond the Horizon - Jeu Rescapé,beyond-the-horizon-jeu-rescape,https://www.ludum.fr/30715-home_default/beyond-the-horizon.jpg,59.50,44.63,https://www.ludum.fr/adoptez-un-rescape/beyond-the-horizon-9954,,,,,,,
Ludum,Blocs en Fête,blocs-en-fete,https://www.ludum.fr/13099-home_default/blocs-en-fete.jpg,17.90,5.37,https://www.ludum.fr/avec-des-grands-8-12-ans/blocs-en-fete-4625,3,8,30,0,30,8,
Ludum,Borderlands - Mister Torgue’s Arena Of Badassery,borderlands-mister-torgues-arena-of-badassery,https://www.ludum.fr/17312-home_default/borderlands-mister-torgues-arena-of-badassery.jpg,107.90,53.95,https://www.ludum.fr/jeux-de-strategie-inities/borderlands-mister-torgues-arena-of-badassery-5956,1,4,60,60,60,13,
Ludum,Botanicus,botanicus,https://www.ludum.fr/24433-home_default/botanicus.jpg,39.90,19.95,https://www.ludum.fr/jeux-de-strategie-inities/botanicus-8350,2,4,60,45,60,10,
Ludum,Branle-Bas de Wombat,branle-bas-de-wombat,https://www.ludum.fr/13101-home_default/branle-bas-de-wombat.jpg,25.90,10.36,https://www.ludum.fr/avec-des-grands-8-12-ans/branle-bas-de-wombat-4626,3,6,15,15,15,7,
Ludum,Buurn,buurn,https://www.ludum.fr/13379-home_default/buurn.jpg,28.90,11.56,https://www.ludum.fr/jeux-d-ambiance-en-famille/buurn-4822,3,5,40,30,40,8,
Ludum,Canvas : Reflets - Extension,canvas-reflets-extension,https://www.ludum.fr/10238-home_default/canvas-reflets-extension.jpg,22.90,11.45,https://www.ludum.fr/jeux-de-strategie-inities/canvas-reflets-extension-3788,,,,,,,
Ludum,Cartagena - Carnet d’évasions,cartagena-carnet-devasions,https://www.ludum.fr/17305-home_default/cartagena-carnet-devasions.jpg,31.50,12.60,https://www.ludum.fr/avec-des-grands-8-12-ans/cartagena-carnet-devasions-4738,2,5,45,30,45,8,
Ludum,Casting Shadows,casting-shadows,https://www.ludum.fr/17195-home_default/casting-shadows.jpg,27.50,11.00,https://www.ludum.fr/jeux-de-strategie-inities/casting-shadows-4741,2,4,60,30,60,12,
Ludum,Catan : Barbares et Marchands - Extension,catan-barbares-et-marchands-extension,https://www.ludum.fr/6828-home_default/catan-barbares-et-marchands-extension.jpg,45.90,32.13,https://www.ludum.fr/jeux-de-strategie-inities/catan-barbares-et-marchands-extension-2273,5,6,90,90,90,12,
Ludum,Catan : Villes et Chevaliers - Extension,catan-villes-et-chevaliers-extension,https://www.ludum.fr/6840-home_default/catan-villes-et-chevaliers-extension.jpg,41.50,29.05,https://www.ludum.fr/jeux-de-strategie-inities/catan-villes-et-chevaliers-extension-2280,3,4,120,120,120,12,
Ludum,Ceres - Jeu Rescapé,ceres-jeu-rescape,https://www.ludum.fr/31234-home_default/ceres.jpg,53.90,40.43,https://www.ludum.fr/adoptez-un-rescape/ceres-10125,,,,,,,
Ludum,Challengers Beach Cup,challengers-beach-cup,https://www.ludum.fr/17402-home_default/challengers-beach-cup.jpg,36.90,25.83,https://www.ludum.fr/jeux-de-strategie-en-famille/challengers-beach-cup-6018,1,8,45,45,45,8,
Ludum,Chandigarh,chandigarh,https://www.ludum.fr/25663-home_default/chandigarh.jpg,27.50,13.75,https://www.ludum.fr/jeux-de-strategie-inities/chandigarh-8332,2,4,60,45,60,10,
Ludum,Clinic Rush,clinic-rush,https://www.ludum.fr/5245-home_default/clinic-rush.jpg,49.90,19.96,https://www.ludum.fr/jeux-de-strategie-inities/clinic-rush-1425,1,4,45,30,45,14,
Ludum,Crétincé - Jeu Rescapé,cretince-jeu-rescape,https://www.ludum.fr/25889-home_default/cretince.jpg,39.90,29.93,https://www.ludum.fr/adoptez-un-rescape/cretince-8547,,,,,,,
Ludum,Cyberpunk 2077 : Families and Outcasts - Extension,cyberpunk-2077-families-and-outcasts-extension,https://www.ludum.fr/23017-home_default/cyberpunk-2077-families-and-outcasts-extension.jpg,45.90,32.13,https://www.ludum.fr/jeux-de-strategie-inities/cyberpunk-2077-families-and-outcasts-extension-7025,,,,,,,
Ludum,Cyberpunk 2077 : Gangs of Night City,cyberpunk-2077-gangs-of-night-city,https://www.ludum.fr/23019-home_default/cyberpunk-2077-gangs-of-night-city.jpg,99.90,49.95,https://www.ludum.fr/jeux-de-strategie-inities/cyberpunk-2077-gangs-of-night-city-6950,1,4,120,90,120,14,
Ludum,Des Bruits dans la nuit,des-bruits-dans-la-nuit,https://www.ludum.fr/17839-home_default/des-bruits-dans-la-nuit.jpg,22.50,9.00,https://www.ludum.fr/avec-des-grands-8-12-ans/des-bruits-dans-la-nuit-6202,2,4,20,20,20,8,
Ludum,Des Souvenirs plein le Ciel,des-souvenirs-plein-le-ciel,https://www.ludum.fr/17358-home_default/des-souvenirs-plein-le-ciel.jpg,19.90,11.94,https://www.ludum.fr/avec-des-enfants-5-7-ans/des-souvenirs-plein-le-ciel-5994,2,4,20,20,20,5,
Ludum,Dual Powers : Révolution 1917 - Jeu Rescapé,dual-powers-revolution-1917-jeu-rescape,https://www.ludum.fr/30962-home_default/dual-powers-revolution-1917.jpg,31.50,23.63,https://www.ludum.fr/adoptez-un-rescape/dual-powers-revolution-1917-10037,,,,,,,
Ludum,Ernest & Célestine,ernest-celestine,https://www.ludum.fr/9916-home_default/ernest-celestine.jpg,16.50,6.60,https://www.ludum.fr/jeux-de-societe-enfant/ernest-celestine-3098,2,6,15,15,15,4,
Ludum,Fabula Ultima : Kit du Meneur Remastered - Jeu Rescapé,fabula-ultima-kit-du-meneur-remastered-jeu-rescape,https://www.ludum.fr/30725-home_default/fabula-ultima-kit-du-meneur-remastered.jpg,29.90,22.43,https://www.ludum.fr/adoptez-un-rescape/fabula-ultima-kit-du-meneur-remastered-9957,,,,,,,
Ludum,Fake Crystal,fake-crystal,https://www.ludum.fr/19270-home_default/fake-crystal.jpg,25.90,18.13,https://www.ludum.fr/jeux-de-strategie-en-famille/fake-crystal-6012,2,5,45,30,45,12,
Ludum,Far Cry : Escape From Rook Islands,far-cry-escape-from-rook-islands,https://www.ludum.fr/22442-home_default/far-cry-escape-from-rook-islands.jpg,58.50,29.25,https://www.ludum.fr/jeux-de-strategie-inities/far-cry-escape-from-rook-islands-6956,1,4,120,90,120,14,
Ludum,Fictions - Mémoires d'un Gangster,fictions-memoires-d-un-gangster,https://www.ludum.fr/25661-home_default/fictions-memoires-d-un-gangster.jpg,37.90,26.53,https://www.ludum.fr/narratif-immersif-inities/fictions-memoires-d-un-gangster-8331,1,4,90,30,90,14,
Ludum,Fireworks,fireworks,https://www.ludum.fr/23383-home_default/fireworks.jpg,24.90,19.92,https://www.ludum.fr/jeux-d-ambiance-en-famille/fireworks-7130,2,4,20,20,20,6,
Ludum,Flowers - Un jeu Mandala,flowers-un-jeu-mandala,https://www.ludum.fr/20438-home_default/flowers-un-jeu-mandala.jpg,24.90,9.96,https://www.ludum.fr/jeux-de-strategie-en-famille/flowers-un-jeu-mandala-6933,2,4,30,20,30,10,
Ludum,Fun Facts,fun-facts,https://www.ludum.fr/10261-home_default/fun-facts.jpg,19.90,15.92,https://www.ludum.fr/jeux-d-ambiance-en-famille/fun-facts-3573,4,8,30,30,30,8,
Ludum,Galactic Renaissance - Édition Retail - Jeu Rescapé,galactic-renaissance-edition-retail-jeu-rescape,https://www.ludum.fr/31322-home_default/galactic-renaissance-edition-retail.jpg,71.90,53.93,https://www.ludum.fr/adoptez-un-rescape/galactic-renaissance-edition-retail-10153,,,,,,,
Ludum,Gloomhaven : Les cercles oubliés - Extension,gloomhaven-les-cercles-oublies-extension,https://www.ludum.fr/3700-home_default/gloomhaven-les-cercles-oublies-extension.jpg,36.90,14.76,https://www.ludum.fr/narratif-immersif/gloomhaven-les-cercles-oublies-extension-1489,,,,,,,
Ludum,Graffiti - Jeu Rescapé,graffiti-jeu-rescape,https://www.ludum.fr/31202-home_default/graffiti.jpg,26.90,20.18,https://www.ludum.fr/adoptez-un-rescape/graffiti-10116,,,,,,,
Ludum,GraviTrax : Star Wars - Jeu Rescapé,gravitrax-star-wars-jeu-rescape,https://www.ludum.fr/31498-home_default/gravitrax-star-wars.jpg,92.50,69.38,https://www.ludum.fr/adoptez-un-rescape/gravitrax-star-wars-10208,,,,,,,
Ludum,Happy Garden,happy-garden,https://www.ludum.fr/24342-home_default/happy-garden.jpg,24.50,17.15,https://www.ludum.fr/jeux-de-strategie-en-famille/happy-garden-6942,2,5,45,30,45,8,
Ludum,HeroQuest : L'horreur des Glaces - Extension rescapée,heroquest-l-horreur-des-glaces-extension-rescapee,https://www.ludum.fr/30998-home_default/heroquest-l-horreur-des-glaces-extension.jpg,48.50,36.38,https://www.ludum.fr/adoptez-un-rescape/heroquest-l-horreur-des-glaces-extension-10049,,,,,,,
Ludum,HeroQuest : Le Mage du Miroir - Extension Rescapée,heroquest-le-mage-du-miroir-extension-rescapee,https://www.ludum.fr/20882-home_default/heroquest-le-mage-du-miroir-extension-rescapee.jpg,55.90,41.93,https://www.ludum.fr/adoptez-un-rescape/heroquest-le-mage-du-miroir-extension-rescapee-7249,,,,,,,
Ludum,Human Punishment - Identités Cryptées 2.0,human-punishment-identites-cryptees-2-0,https://www.ludum.fr/16296-home_default/human-punishment-identites-cryptees-20.jpg,19.90,9.95,https://www.ludum.fr/jeux-d-ambiance-inities/human-punishment-identites-cryptees-20-5670,4,16,90,15,90,10,
Ludum,Hunch,hunch,https://www.ludum.fr/13239-home_default/hunch.jpg,24.90,7.47,https://www.ludum.fr/jeu-dambiance/hunch-4688,2,4,60,60,60,0,
Ludum,Imperial Struggle - Jeu Rescapé,imperial-struggle-jeu-rescape,https://www.ludum.fr/11019-home_default/imperial-struggle-jeu-rescape.jpg,53.90,40.43,https://www.ludum.fr/adoptez-un-rescape/imperial-struggle-jeu-rescape-3947,,,,,,,
Ludum,Inicio Mini,inicio-mini,https://www.ludum.fr/15236-home_default/inicio-mini.jpg,8.90,3.56,https://www.ludum.fr/jeux-d-ambiance-en-famille/inicio-mini-5368,2,6,15,15,0,8,
Ludum,Inori,inori,https://www.ludum.fr/23318-home_default/inori.jpg,32.50,22.75,https://www.ludum.fr/jeux-de-strategie-inities/inori-6936,2,4,30,30,30,10,
Ludum,Jeu de Go - Jeu Rescapé,jeu-de-go-jeu-rescape,https://www.ludum.fr/17063-home_default/jeu-de-go-jeu-rescape.jpg,62.90,47.18,https://www.ludum.fr/adoptez-un-rescape/jeu-de-go-jeu-rescape-5908,,,,,,,
Ludum,K.O.TIC : Mignons VS. Méchants,k-o-tic-mignons-vs-mechants,https://www.ludum.fr/24150-home_default/kotic-mignons-vs-mechants.jpg,13.90,9.73,https://www.ludum.fr/jeux-de-strategie-en-famille/kotic-mignons-vs-mechants-8256,,,,,,,
Ludum,Karvi,karvi,https://www.ludum.fr/20017-home_default/karvi.jpg,62.90,31.45,https://www.ludum.fr/gestion-optimisation/karvi-6743,2,4,180,120,180,12,
Ludum,Kill Kim - Jeu Rescapé,kill-kim-jeu-rescape,https://www.ludum.fr/31106-home_default/kill-kim.jpg,19.90,14.93,https://www.ludum.fr/adoptez-un-rescape/kill-kim-10082,,,,,,,
Ludum,Kingdom Defenders,kingdom-defenders,https://www.ludum.fr/20432-home_default/kingdom-defenders.jpg,44.90,17.96,https://www.ludum.fr/jeux-de-strategie-inities/kingdom-defenders-6931,2,4,90,60,90,12,
Ludum,Knight - 2038 - Jeu Rescapé,knight-2038-jeu-rescape,https://www.ludum.fr/31486-home_default/knight-2038.jpg,29.90,22.43,https://www.ludum.fr/adoptez-un-rescape/knight-2038-10204,,,,,,,
Ludum,Kodama Duo,kodama-duo,https://www.ludum.fr/6755-home_default/kodama-duo.jpg,24.90,7.47,https://www.ludum.fr/jeux-de-strategie-inities/kodama-duo-2502,2,0,30,30,30,14,
Ludum,L'assemblée des vilains : Un Jeu Loups-Garous,l-assemblee-de-vilain-un-jeu-loups-garous,https://www.ludum.fr/5529-home_default/l-assemblee-des-vilains-un-jeu-loups-garous.jpg,12.90,3.87,https://www.ludum.fr/jeux-d-ambiance-en-famille/l-assemblee-des-vilains-un-jeu-loups-garous-1917,,,,,,,
Ludum,Labyrinthe Disney - Jeu Rescapé,labyrinthe-disney-jeu-rescape,https://www.ludum.fr/31567-home_default/labyrinthe_disney.jpg,39.90,29.93,https://www.ludum.fr/adoptez-un-rescape/labyrinthe_disney-10230,,,,,,,
Ludum,Lacrimosa - Jeu Rescapé,lacrimosa-jeu-rescape,https://www.ludum.fr/20965-home_default/lacrimosa-jeu-rescape.jpg,58.50,43.88,https://www.ludum.fr/adoptez-un-rescape/lacrimosa-jeu-rescape-7272,,,,,,,
Ludum,Le Cliché du Siècle : Sherlock - Extension,le-cliche-du-siecle-sherlock-extension,https://www.ludum.fr/12166-home_default/le-cliche-du-siecle-sherlock-extension.jpg,22.50,9.00,https://www.ludum.fr/enquete-deduction-en-famille/le-cliche-du-siecle-sherlock-extension-4359,2,4,45,45,45,10,
Ludum,Le Lynx Classique 400 Images - Jeu Rescapé,le-lynx-classique-400-images-jeu-rescape,https://www.ludum.fr/31583-home_default/le-lynx-classique-400-images.jpg,30.90,23.18,https://www.ludum.fr/adoptez-un-rescape/le-lynx-classique-400-images-10235,,,,,,,
Ludum,Le cliché du siècle,le-cliche-du-siecle,https://www.ludum.fr/4600-home_default/le-cliche-du-siecle.jpg,37.90,18.95,https://www.ludum.fr/enquete-deduction-en-famille/le-cliche-du-siecle-1835,2,4,90,50,90,10,
Ludum,Le cliché du siècle : Avant-première - Extension,le-cliche-du-siecle-avant-premiere-extension,https://www.ludum.fr/4604-home_default/le-cliche-du-siecle-avant-premiere-extension.jpg,22.50,9.00,https://www.ludum.fr/enquete-deduction-en-famille/le-cliche-du-siecle-avant-premiere-extension-1837,,,,,,,
Ludum,Le cliché du siècle : Photo de groupe - Extension,le-cliche-du-siecle-photo-de-groupe-extension,https://www.ludum.fr/4602-home_default/le-cliche-du-siecle-photo-de-groupe-extension.jpg,26.90,8.07,https://www.ludum.fr/enquete-deduction-en-famille/le-cliche-du-siecle-photo-de-groupe-extension-1836,,,,,,,
Ludum,Les Princes De Florence,les-princes-de-florence,https://www.ludum.fr/16494-home_default/les-princes-de-florence.jpg,39.90,19.95,https://www.ludum.fr/jeux-de-strategie-inities/les-princes-de-florence-5708,1,5,100,75,100,12,
Ludum,Les châteaux de Toscane  - Jeu Rescapé,les-chateaux-de-toscane-jeu-rescape,https://www.ludum.fr/21241-home_default/les-chateaux-de-toscane.jpg,41.90,31.43,https://www.ludum.fr/adoptez-un-rescape/les-chateaux-de-toscane-7369,,,,,,,
Ludum,Lucky Bastard,lucky-bastard,https://www.ludum.fr/13621-home_default/lucky-bastard.jpg,10.90,4.36,https://www.ludum.fr/jeux-d-ambiance-en-famille/lucky-bastard-4955,2,6,15,10,15,8,
Ludum,Lum42 - Jeu Rescapé,lum42-jeu-rescape,https://www.ludum.fr/25783-home_default/lum42.jpg,44.90,33.68,https://www.ludum.fr/adoptez-un-rescape/lum42-8512,,,,,,,
Ludum,Luminis,luminis,https://www.ludum.fr/16490-home_default/luminis.jpg,22.50,11.25,https://www.ludum.fr/jeux-de-societe-strategie/luminis-5707,2,5,60,30,60,10,
Ludum,L’île des Chats - Explore & Draw - Jeu Rescapé,lile-des-chats-explore-draw-jeu-rescape,https://www.ludum.fr/30632-home_default/lile-des-chats-explore-draw.jpg,26.90,20.18,https://www.ludum.fr/adoptez-un-rescape/lile-des-chats-explore-draw-9930,1,6,45,30,45,10,
Ludum,Machi Koro 2,machi-koro-2,https://www.ludum.fr/27025-home_default/machi-koro-2.jpg,27.90,13.95,https://www.ludum.fr/jeux-de-strategie-en-famille/machi-koro-2-8926,2,5,45,45,45,10,
Ludum,Magic The Gathering : Ravnica Inquisition,magic-the-gathering-ravnica-inquisition,https://www.ludum.fr/18023-home_default/magic-the-gathering-ravnica-inquisition.jpg,24.90,7.47,https://www.ludum.fr/jeux-d-ambiance-inities/magic-the-gathering-ravnica-inquisition-6252,,,,,,,
Ludum,Marvel United : Spider Geddon,marvel-united-spider-geddon,https://www.ludum.fr/17870-home_default/marvel-united-spider-geddon.jpg,36.90,25.83,https://www.ludum.fr/jeux-de-strategie-en-famille/marvel-united-spider-geddon-6206,1,5,40,40,40,14,
Ludum,Massive Darkness 2 : Peuple des Fées - Extension,massive-darkness-2-peuple-des-fees-extension,https://www.ludum.fr/11458-home_default/massive-darkness-2-peuple-des-fees-extension.jpg,30.50,12.20,https://www.ludum.fr/narratif-immersif/massive-darkness-2-peuple-des-fees-extension-2362,,,,,,,
Ludum,Monstrolicious,monstrolicious,https://www.ludum.fr/23059-home_default/monstrolicious.jpg,14.90,8.94,https://www.ludum.fr/avec-des-enfants-5-7-ans/monstrolicious-6955,2,2,20,20,20,8,
Ludum,Monumental,monumental,https://www.ludum.fr/16575-home_default/monumental.jpg,59.90,41.93,https://www.ludum.fr/gestion-optimisation/monumental-4801,1,4,120,90,120,14,
Ludum,Monumental : African Empires - Extension,monumental-african-empires-extension,https://www.ludum.fr/17324-home_default/monumental-african-empires-extension.jpg,41.50,29.05,https://www.ludum.fr/gestion-optimisation/monumental-african-empires-extension-5998,,,,,,,
Ludum,Monumental : Lost Kingdoms - Extension,monumental-lost-kingdoms-extension,https://www.ludum.fr/17326-home_default/monumental-lost-kingdoms-extension.jpg,41.50,29.05,https://www.ludum.fr/gestion-optimisation/monumental-lost-kingdoms-extension-5999,,,,,,,
Ludum,Mysterium Kids : Le Trésor du Capitaine Bouh,mysterium-kids-le-tresor-du-capitaine-bouh,https://www.ludum.fr/9462-home_default/mysterium-kids-le-tresor-du-capitaine-bouh.jpg,27.50,16.50,https://www.ludum.fr/avec-des-enfants-5-7-ans/mysterium-kids-le-tresor-du-capitaine-bouh-3494,2,6,21,21,21,6,
Ludum,Mysterium Park,mysterium-park,https://www.ludum.fr/1893-home_default/mysterium-park.jpg,27.50,16.50,https://www.ludum.fr/enquete-deduction-en-famille/mysterium-park-357,2,6,45,30,45,10,
Ludum,Namiji,namiji,https://www.ludum.fr/10174-home_default/namiji.jpg,33.50,20.10,https://www.ludum.fr/jeux-de-strategie-en-famille/namiji-3717,2,5,45,30,45,8,
Ludum,Now or Never - Les Royaumes du Passé  - Jeu Rescapé,now-or-never-les-royaumes-du-passe-jeu-rescape,https://www.ludum.fr/21352-home_default/now-or-never-les-royaumes-du-passe.jpg,58.50,43.88,https://www.ludum.fr/adoptez-un-rescape/now-or-never-les-royaumes-du-passe-7408,,,,,,,
Ludum,Numbers Up - Jeu Rescapé,numbers-up-jeu-rescape,https://www.ludum.fr/30687-home_default/numbers-up.jpg,26.90,20.18,https://www.ludum.fr/adoptez-un-rescape/numbers-up-9947,,,,,,,
Ludum,Paranormal Detectives - Jeu Rescapé,paranormal-detectives-jeu-rescape,https://www.ludum.fr/11042-home_default/paranormal-detectives-jeu-rescape.jpg,26.90,20.18,https://www.ludum.fr/adoptez-un-rescape/paranormal-detectives-jeu-rescape-3956,,,,,,,
Ludum,Patchwork Express,patchwork-express,https://www.ludum.fr/3445-home_default/patchwork-express.jpg,15.50,10.85,https://www.ludum.fr/jeux-de-strategie-en-famille/patchwork-express-1388,2,2,10,10,10,6,
Ludum,Path Of Civilization,path-of-civilization,https://www.ludum.fr/17389-home_default/path-of-civilization.jpg,76.50,38.25,https://www.ludum.fr/jeux-de-strategie-inities/path-of-civilization-6011,1,5,120,60,120,14,
Ludum,Penny Dreadfuls du Londres Victorien,penny-dreadfuls-du-londres-victorien,https://www.ludum.fr/20502-home_default/penny-dreadfuls-du-londres-victorien.jpg,49.50,24.75,https://www.ludum.fr/enquete-deduction-inities/penny-dreadfuls-du-londres-victorien-6947,1,5,45,45,45,13,
Ludum,Perplexus Rubik's 3*3,perplexus-rubik-s-3-3,https://www.ludum.fr/5568-home_default/perplexus-rubik-s-33.jpg,27.50,16.50,https://www.ludum.fr/casse-tetes-pour-tous/perplexus-rubik-s-33-2163,,,,,,,
Ludum,Platypus,platypus,https://www.ludum.fr/5288-home_default/platypus.jpg,18.50,3.70,https://www.ludum.fr/jeux-d-ambiance-en-famille/platypus-1984,2,8,30,30,30,8,
Ludum,Player Companion : Gris Métal - Rescapé,player-companion-gris-metal-rescape,https://www.ludum.fr/31189-home_default/player-companion-gris-metal-rescape.jpg,59.90,44.93,https://www.ludum.fr/adoptez-un-rescape/player-companion-gris-metal-rescape-10110-v1405#/537-couleur-gris_metal,,,,,,,
Ludum,Prehistories : Evolutions - Extension rescapée,prehistories-evolutions-extension-rescapee,https://www.ludum.fr/30927-home_default/prehistories-evolutions-extension.jpg,13.90,10.43,https://www.ludum.fr/adoptez-un-rescape/prehistories-evolutions-extension-10025,,,,,,,
Ludum,Puzzle Disney 3D Ball - 72 pièces - Puzzle Rescapé,puzzle-disney-3d-ball-72-pieces-puzzle-rescape,https://www.ludum.fr/31223-home_default/puzzle-disney-3d-ball-72-pieces.jpg,13.90,10.43,https://www.ludum.fr/adoptez-un-rescape/puzzle-disney-3d-ball-72-pieces-10122,,,,,,,
Ludum,Puzzle Disney : Mickey l'artiste - 5000 pièces - Puzzle Rescapé,puzzle-disney-mickey-l-artiste-5000-pieces-puzzle-rescape,https://www.ludum.fr/30984-home_default/puzzle-disney-mickey-l-artiste-5000-pieces.jpg,75.90,56.93,https://www.ludum.fr/adoptez-un-rescape/puzzle-disney-mickey-l-artiste-5000-pieces-10044,,,,,,,
Ludum,Puzzle Gibsons The Art File : Summer Haze - 1000 pièces - Puzzle Rescapé,puzzle-gibsons-the-art-file-summer-haze-1000-pieces-puzzle-rescape,https://www.ludum.fr/31552-home_default/puzzle-gibsons-the-art-file-summer-haze-1000-pieces.jpg,19.50,14.63,https://www.ludum.fr/adoptez-un-rescape/puzzle-gibsons-the-art-file-summer-haze-1000-pieces-10225,,,,,,,
Ludum,Puzzle Star Wars : L'univers Star Wars - 2000 pièces - Puzzle Rescapé,puzzle-star-wars-l-univers-star-wars-2000-pieces-puzzle-rescape,https://www.ludum.fr/30982-home_default/puzzle-star-wars-l-univers-star-wars-2000-pieces.jpg,29.90,22.43,https://www.ludum.fr/adoptez-un-rescape/puzzle-star-wars-l-univers-star-wars-2000-pieces-10043,,,,,,,
Ludum,Pyramidice,pyramidice,https://www.ludum.fr/20514-home_default/pyramidice.jpg,31.50,9.45,https://www.ludum.fr/jeux-de-strategie-inities/pyramidice-6949,2,4,20,10,20,8,
Ludum,Runemasters,runemasters,https://www.ludum.fr/17833-home_default/runemasters.jpg,22.50,11.25,https://www.ludum.fr/jeux-de-strategie-en-famille/runemasters-6199,1,4,60,45,60,8,
Ludum,Sine Tempore,sine-tempore,https://www.ludum.fr/16497-home_default/sine-tempore.jpg,89.90,26.97,https://www.ludum.fr/narratif-immersif/sine-tempore-5709,1,4,60,20,60,14,
Ludum,Splendor Marvel,splendor-marvel,https://www.ludum.fr/1682-home_default/splendor-marvel.jpg,36.90,11.07,https://www.ludum.fr/jeux-de-strategie-en-famille/splendor-marvel-562,2,4,30,30,30,10,
Ludum,Splendor Marvel - Jeu Rescapé,splendor-marvel-jeu-rescape,https://www.ludum.fr/30860-home_default/splendor-marvel.jpg,36.90,27.68,https://www.ludum.fr/adoptez-un-rescape/splendor-marvel-9994,,,,,,,
Ludum,Star Trek Missions - Fantasy Realms,star-trek-missions-fantasy-realms,https://www.ludum.fr/12161-home_default/star-trek-missions-fantasy-realms.jpg,22.50,11.25,https://www.ludum.fr/jeux-de-strategie-inities/star-trek-missions-fantasy-realms-4360,2,6,20,20,20,14,
Ludum,Superstore 3000,superstore-3000,https://www.ludum.fr/25671-home_default/superstore-3000.jpg,34.50,13.80,https://www.ludum.fr/jeux-de-strategie-inities/superstore-3000-8434,2,4,45,30,45,10,
Ludum,Talisman : Le Cataclysme - Extension rescapée,talisman-le-cataclysme-extension-rescapee,https://www.ludum.fr/30925-home_default/talisman-le-cataclysme-extension.jpg,53.90,40.43,https://www.ludum.fr/adoptez-un-rescape/talisman-le-cataclysme-extension-10024,,,,,,,
Ludum,Tea for 2,tea-for-2,https://www.ludum.fr/1055-home_default/tea-for-2.jpg,18.50,5.55,https://www.ludum.fr/jeux-de-strategie-en-famille/tea-for-2-359,2,2,30,20,30,10,
