Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,New
Maître Renard,Dixit – Le Jeu Magique,dixit-le-jeu-magique,https://maitrerenard.shop/wp-content/uploads/2022/10/Fabrika-Magic-boite-300x300.jpg.webp,18.60,13.00,https://maitrerenard.shop/product/dixit-le-jeu-magique/,,,,,,,
Maître Renard,La Légende des Trois Pièces,la-legende-des-trois-pieces,https://maitrerenard.shop/wp-content/uploads/2022/10/la-legende-des-trois-pieces-boite-300x300.jpg.webp,24.20,16.90,https://maitrerenard.shop/product/la-legende-des-trois-pieces/,,,,,,,
Maître Renard,Aurignac,aurignac,https://maitrerenard.shop/wp-content/uploads/2022/10/aurignac-boite-300x300.jpg.webp,47.90,33.40,https://maitrerenard.shop/product/aurignac/,1,5,150,30,150,12,
Maître Renard,RAVENSBURGER – Ramsès,ravensburger-ramses,https://maitrerenard.shop/wp-content/uploads/2022/09/ramses-boite-300x300.jpg.webp,45.00,31.50,https://maitrerenard.shop/product/ravensburger-ramses/,2,4,15,15,15,6,
Maître Renard,Summoner Wars : Pack de Faction Aviens Lanceciels,summoner-wars-pack-de-faction-aviens-lanceciels,https://maitrerenard.shop/wp-content/uploads/2022/09/pack-de-faction-aviens-lanceciels-summoner-wars-boite-300x300.jpg.webp,13.50,9.40,https://maitrerenard.shop/product/summoner-wars-pack-de-faction-aviens-lanceciels/,2,2,60,45,60,7,
Maître Renard,Extinction – Tigre,extinction-tigre,https://maitrerenard.shop/wp-content/uploads/2021/05/extinction-tigre-boite-300x300.jpg.webp,40.50,28.30,https://maitrerenard.shop/product/extinction-tigre/,,,,,,,
Maître Renard,Zoku,zoku,https://maitrerenard.shop/wp-content/uploads/2022/08/zoku-boite-300x300.jpg.webp,24.00,19.00,https://maitrerenard.shop/product/zoku/,2,5,30,20,30,8,
Maître Renard,Pessoa,pessoa,https://maitrerenard.shop/wp-content/uploads/2022/07/pessoe-boite-300x300.jpg.webp,45.00,31.50,https://maitrerenard.shop/product/pessoa/,1,4,75,45,75,10,
Maître Renard,Fous à lier,fous-a-lier,https://maitrerenard.shop/wp-content/uploads/2022/01/fous-a-lier-boite-300x300.jpg.webp,25.10,17.00,https://maitrerenard.shop/product/fous-a-lier/,4,8,30,15,30,8,
Maître Renard,Paris : Eiffel,paris-eiffel,https://maitrerenard.shop/wp-content/uploads/2023/03/Paris-eiffel-300x300.jpg.webp,15.90,11.00,https://maitrerenard.shop/product/paris-eiffel/,2,2,30,20,30,8,
Maître Renard,Cartzzle Curieuse Basilique,cartzzle-curieuse-basilique,https://maitrerenard.shop/wp-content/uploads/2022/10/Cartzzle-Curieuse-Basilique-300x300.jpg.webp,8.70,5.00,https://maitrerenard.shop/product/cartzzle-curieuse-basilique/,1,2,45,20,45,8,
Maître Renard,La Vie De Mei (Ext Au Creux De Ta Main),la-vie-de-mei-ext-au-creux-de-ta-main,https://maitrerenard.shop/wp-content/uploads/2022/01/la-vie-de-mei-extension-au-creux-de-ta-main-boite-300x300.jpg.webp,16.60,11.60,https://maitrerenard.shop/product/la-vie-de-mei-ext-au-creux-de-ta-main/,2,8,15,15,15,10,
Maître Renard,Affinity extension Sensuelle,affinity-extension-sensuelle,https://maitrerenard.shop/wp-content/uploads/2021/10/affinity-sensuel-boite-300x300.jpg.webp,5.70,3.90,https://maitrerenard.shop/product/affinity-extension-sensuelle/,3,10,30,20,30,14,
Maître Renard,X-Wing : Set de dés,x-wing-set-de-des,https://maitrerenard.shop/wp-content/uploads/2021/09/star-wars-x-wing-20-dice-pack-300x300.jpg.webp,7.40,5.20,https://maitrerenard.shop/product/x-wing-set-de-des/,,,,,,,
Maître Renard,Le Film qui Valait 3 Milliards,le-film-qui-valait-3-milliards,https://maitrerenard.shop/wp-content/uploads/2021/09/LFQV3M_Mockup-1-scaled-300x300.jpg.webp,19.20,13.44,https://maitrerenard.shop/product/le-film-qui-valait-3-milliards/,3,10,60,45,60,14,
Maître Renard,Terra Kids Cerf Volant,terra-kids-cerf-volant,https://maitrerenard.shop/wp-content/uploads/2021/07/Terra-Kids-Cerf-volant-300x300.jpg.webp,26.90,10.00,https://maitrerenard.shop/product/terra-kids-cerf-volant/,,,,,,,
Maître Renard,Terra Kids Connectors – Kit Technique,terra-kids-connectors-kit-technique,https://maitrerenard.shop/wp-content/uploads/2020/10/Terra-Kids-Connectors-Kit-Technique-boite-300x300.jpg.webp,21.90,10.00,https://maitrerenard.shop/product/terra-kids-connectors-kit-technique/,,,,,,,
Maître Renard,Cryo,cryo,https://maitrerenard.shop/wp-content/uploads/2021/06/cryo-boite-300x300.jpg.webp,52.20,36.50,https://maitrerenard.shop/product/cryo/,2,4,90,60,90,13,
Maître Renard,Mariposas,mariposas,https://maitrerenard.shop/wp-content/uploads/2021/05/mariposas-boite-300x300.jpg.webp,39.60,25.00,https://maitrerenard.shop/product/mariposas/,2,5,75,45,75,14,
Maître Renard,Tapis de jeu nid douillet,tapis-de-jeu-nid-douillet,https://maitrerenard.shop/wp-content/uploads/2020/12/Tapis-de-jeu-nid-douillet-ferme-300x300.jpg.webp,58.90,18.00,https://maitrerenard.shop/product/tapis-de-jeu-nid-douillet/,,,,,,,
Maître Renard,Labyrinthe Harry Potter,labyrinthe-harry-potter,https://maitrerenard.shop/wp-content/uploads/2020/11/labyrinth-harry-potter-boite-300x300.jpg.webp,49.80,34.80,https://maitrerenard.shop/product/labyrinthe-harry-potter/,2,4,30,30,30,7,
Maître Renard,Laxmee Laibon Shaman Skin,laxmee-laibon-shaman-skin,https://maitrerenard.shop/wp-content/uploads/2020/11/laxmee-laibon-shaman-skin-artwork-300x300.jpg.webp,17.80,9.90,https://maitrerenard.shop/product/laxmee-laibon-shaman-skin/,2,4,30,30,30,7,
Maître Renard,Lunah « Elven Ranger »,lunah-elven-ranger,https://maitrerenard.shop/wp-content/uploads/2020/11/lunah-elven-ranger-boite-300x300.jpg.webp,13.40,9.90,https://maitrerenard.shop/product/lunah-elven-ranger/,,,,,,,
Maître Renard,Maximus « Thermopylae »,maximus-thermopylae,https://maitrerenard.shop/wp-content/uploads/2020/11/maximus-thermopylae-face-boite-300x300.jpg.webp,27.60,19.30,https://maitrerenard.shop/product/maximus-thermopylae/,,,,,,,
Monsieur Dé,Action!,action,https://www.monsieurde.com/14379-home_default/action.jpg,24.90,17.43,https://www.monsieurde.com/famille/5511-action-5453003573586.html,2,4,90,60,90,10,
Monsieur Dé,Anachrony : Future Imperfect,anachrony-future-imperfect,https://www.monsieurde.com/12812-home_default/anachrony-future-imperfect.jpg,29.90,20.93,https://www.monsieurde.com/extensions/4907-anachrony-future-imperfect-3770023051170.html,2,4,150,90,150,15,
Monsieur Dé,Anachrony Exosuit Pack,anachrony-exosuit-pack,https://www.monsieurde.com/10000-home_default/anachrony-exosuit-pack.jpg,39.90,27.93,https://www.monsieurde.com/extensions/4095-anachrony-exosuit-pack-3760035320074.html,1,4,120,60,120,15,
Monsieur Dé,Angel fury : Abîmé,angel-fury-abime,https://www.monsieurde.com/14822-home_default/angel-fury.jpg,109.90,87.92,https://www.monsieurde.com/inities/5650-angel-fury-5425037740692.html,1,4,120,60,120,14,
Monsieur Dé,Archeos Society,archeos-society,https://www.monsieurde.com/15486-home_default/archeos-society.jpg,44.90,24.90,https://www.monsieurde.com/inities/5852-archeos-society-3558380103349.html,2,6,60,60,60,12,
Monsieur Dé,Bounty Hunters,bounty-hunters,https://www.monsieurde.com/18324-home_default/bounty-hunters.jpg,25.90,20.72,https://www.monsieurde.com/famille/6544-bounty-hunters-3558380117704.html,2,4,45,15,45,12,
Monsieur Dé,Champions!,champions,https://www.monsieurde.com/15803-home_default/champions.jpg,21.90,15.33,https://www.monsieurde.com/ambiance/5919-champions-5425016926925.html,2,2,60,30,60,12,
Monsieur Dé,Circles,circles,https://www.monsieurde.com/18990-home_default/circles.jpg,29.90,20.93,https://www.monsieurde.com/famille/6694-circles-4260071882134.html,2,5,30,30,30,7,
Monsieur Dé,Cóatl : le Jeu de Cartes,coatl-le-jeu-de-cartes,https://www.monsieurde.com/12647-home_default/coatl-le-jeu-de-cartes.jpg,17.90,11.90,https://www.monsieurde.com/famille/4861-coatl-le-jeu-de-cartes-894342000169.html,,,,,,,
Monsieur Dé,Colorado,colorado,https://www.monsieurde.com/13265-home_default/colorado.jpg,29.90,21.90,https://www.monsieurde.com/inities/5036-colorado-3770012315276.html,2,4,0,0,0,0,
Monsieur Dé,Convoi Express,convoi-express,https://www.monsieurde.com/10342-home_default/convoi-express.jpg,37.90,26.53,https://www.monsieurde.com/famille/4221-convoi-express-3760175518690.html,2,4,45,45,45,10,
Monsieur Dé,Crazy Pilot,crazy-pilot,https://www.monsieurde.com/17524-home_default/crazy-pilot.jpg,17.90,12.53,https://www.monsieurde.com/famille/6353-crazy-pilot-7640139533265.html,2,6,10,10,10,8,
Monsieur Dé,Demigods,demigods,https://www.monsieurde.com/13877-home_default/demigods.jpg,17.90,10.74,https://www.monsieurde.com/famille/5190-demigods-3760207030473.html,3,8,20,20,20,8,
Monsieur Dé,Descendance Big Box,descendance-big-box,https://www.monsieurde.com/14992-home_default/descendance-big-box.jpg,71.90,50.33,https://www.monsieurde.com/inities/5705-descendance-big-box-4061897512003.html,1,5,150,90,150,12,
Monsieur Dé,Destin de Voleur,destin-de-voleur,https://www.monsieurde.com/5226-home_default/destin-de-voleur.jpg,39.90,27.93,https://www.monsieurde.com/inities/2658-destin-de-voleur-3665361030195.html,1,4,90,45,90,12,
Monsieur Dé,Detective - Batman : Tout...,detective-batman-tout,https://www.monsieurde.com/13713-home_default/detective-batman-tout-n-est-que-mensonge.jpg,45.00,36.00,https://www.monsieurde.com/enquete/5143-detective-batman-tout-n-est-que-mensonge-3701551700766.html,,,,,,,
Monsieur Dé,Dinner in Paris,dinner-in-paris,https://www.monsieurde.com/5850-home_default/dinner-in-paris.jpg,39.90,21.90,https://www.monsieurde.com/famille/2884-dinner-in-paris-3616450000018.html,2,4,60,40,60,10,
Monsieur Dé,Doctor Rat,doctor-rat,https://www.monsieurde.com/16568-home_default/doctor-rat.jpg,22.90,13.74,https://www.monsieurde.com/ambiance/6101-doctor-rat-3664824001864.html,2,7,30,30,30,10,
Monsieur Dé,Dors dragon d'or,dors-dragon-d-or,https://www.monsieurde.com/13920-home_default/dors-dragon-d-or.jpg,24.90,17.43,https://www.monsieurde.com/junior/5211-dors-dragon-d-or-3760257550020.html,2,5,20,20,20,6,
Monsieur Dé,Dragardiens,dragardiens,https://www.monsieurde.com/19473-home_default/dragardiens.jpg,25.90,18.13,https://www.monsieurde.com/famille/6798-dragardiens-3701551702197.html,2,4,20,20,20,8,
Monsieur Dé,Duos,duos,https://www.monsieurde.com/15423-home_default/duos.jpg,21.90,15.33,https://www.monsieurde.com/ambiance/5836-duos-4260071883001.html,3,6,30,30,30,8,
Monsieur Dé,Equinox,equinox,https://www.monsieurde.com/7325-home_default/equinox.jpg,34.90,24.43,https://www.monsieurde.com/famille/3336-468-equinox.html#/79-version-vert,2,2,10,10,10,8,
Monsieur Dé,Evacuation,evacuation,https://www.monsieurde.com/19405-home_default/evacuation.jpg,62.90,50.32,https://www.monsieurde.com/inities/6781-evacuation-8594195080180.html,1,4,150,60,150,12,
Monsieur Dé,Evil High Priest,evil-high-priest,https://www.monsieurde.com/6346-home_default/evil-high-priest.jpg,44.90,22.45,https://www.monsieurde.com/inities/3069-evil-high-priest-8435407627031.html,2,5,90,40,90,14,
Monsieur Dé,Finding Atlantis,finding-atlantis,https://www.monsieurde.com/18993-home_default/finding-atlantis.jpg,29.90,20.93,https://www.monsieurde.com/inities/6695-finding-atlantis-0894342000497.html,1,4,100,40,100,13,
Monsieur Dé,Fous à Lier,fous-a-lier,https://www.monsieurde.com/11468-home_default/fous-a-lier.jpg,26.90,14.90,https://www.monsieurde.com/ambiance/4547-fous-a-lier-0894342000190.html,4,8,30,15,30,8,
Monsieur Dé,Funny Lines,funny-lines,https://www.monsieurde.com/15538-home_default/funny-lines.jpg,29.90,20.93,https://www.monsieurde.com/ambiance/5881-funny-lines-0814684000382.html,3,50,60,20,60,7,
Monsieur Dé,G43 Brun Sauvage - Prince...,g43-brun-sauvage-prince,https://www.monsieurde.com/3647-home_default/prince-august-games-g43-brun-sauvage.jpg,3.00,1.50,https://www.monsieurde.com/peinture/1053-prince-august-games-g43-brun-sauvage-8429551720434.html,,,,,,,
Monsieur Dé,G45 Brun Carbonisé - Prince...,g45-brun-carbonise-prince,https://www.monsieurde.com/3645-home_default/prince-august-games-g45-brun-carbonise.jpg,3.00,1.50,https://www.monsieurde.com/peinture/1054-prince-august-games-g45-brun-carbonise-8429551720458.html,,,,,,,
Monsieur Dé,G58 Bronze Poli - Prince...,g58-bronze-poli-prince,https://www.monsieurde.com/3633-home_default/prince-august-games-g58-bronze-poli.jpg,3.00,1.50,https://www.monsieurde.com/peinture/1060-prince-august-games-g58-bronze-poli-8429551720588.html,,,,,,,
Monsieur Dé,G63 Sable Désert - Prince...,g63-sable-desert-prince,https://www.monsieurde.com/3625-home_default/prince-august-games-g63-sable-desert.jpg,3.00,1.50,https://www.monsieurde.com/peinture/1064-prince-august-games-g63-sable-desert-8429551720632.html,,,,,,,
Monsieur Dé,Ganymède (2nde édition),ganymede-2nde-edition,https://www.monsieurde.com/19805-home_default/ganymede-2nde-edition.jpg,32.90,23.03,https://www.monsieurde.com/inities/1158-ganymede-2nde-edition-7141041901420.html,,,,,,,
Monsieur Dé,Gardiens des Saisons,gardiens-des-saisons,https://www.monsieurde.com/14741-home_default/gardiens-des-saisons.jpg,35.90,23.90,https://www.monsieurde.com/junior/5626-gardiens-des-saisons-3558380107323.html,2,4,40,40,40,7,
Monsieur Dé,Gare à tes Fesses,gare-a-tes-fesses,https://www.monsieurde.com/13750-home_default/gare-a-tes-fesses.jpg,29.90,20.93,https://www.monsieurde.com/junior/5136-gare-a-tes-fesses-4260071882837.html,2,4,15,15,15,5,
Monsieur Dé,Gloutons Mignons,gloutons-mignons,https://www.monsieurde.com/9200-home_default/gloutons-mignons.jpg,15.90,11.13,https://www.monsieurde.com/junior/3873-gloutons-mignons-0787790596097.html,2,4,30,15,30,6,
Monsieur Dé,Gobi,gobi,https://www.monsieurde.com/7082-home_default/gobi.jpg,27.90,19.53,https://www.monsieurde.com/famille/3261-gobi-3770004919185.html,2,4,40,40,0,10,
Monsieur Dé,Gods Love Dinosaurs,gods-love-dinosaurs,https://www.monsieurde.com/10193-home_default/gods-love-dinosaurs.jpg,39.90,31.92,https://www.monsieurde.com/famille/4162-gods-love-dinosaurs-3760273010218.html,2,5,45,30,45,10,
Monsieur Dé,Hamlet,hamlet,https://www.monsieurde.com/16078-home_default/hamlet.jpg,42.90,30.03,https://www.monsieurde.com/famille/5985-hamlet-3760290560291.html,3,3,0,0,0,0,
Monsieur Dé,Harry Potter : Stupéfix !,harry-potter-stupefix,https://www.monsieurde.com/12660-home_default/harry-potter-stupefix-.jpg,42.90,22.90,https://www.monsieurde.com/ambiance/4864-harry-potter-stupefix--5425016925881.html,,,,,,,
Monsieur Dé,Harry Potter : Une Année à...,harry-potter-une-annee-a,https://www.monsieurde.com/4244-home_default/harry-potter-une-annee-a-poudlard.jpg,34.90,24.43,https://www.monsieurde.com/famille/2286-harry-potter-une-annee-a-poudlard-3760089890783.html,1,8,45,20,45,7,
Monsieur Dé,How to Rob a Bank,how-to-rob-a-bank,https://www.monsieurde.com/5995-home_default/how-to-rob-a-bank.jpg,29.90,20.93,https://www.monsieurde.com/famille/2928-how-to-rob-a-bank-8410446624029.html,2,4,30,30,30,10,
Monsieur Dé,Imperial Settlers - Empires...,imperial-settlers-empires,https://www.monsieurde.com/8659-home_default/imperial-settlers-empires-du-nord-bannieres-romaines.jpg,21.90,15.33,https://www.monsieurde.com/extensions/3695-imperial-settlers-empires-du-nord-bannieres-romaines-3760175518027.html,,,,,,,
Monsieur Dé,Imperial Settlers - Empires...,imperial-settlers-empires,https://www.monsieurde.com/9429-home_default/imperial-settlers-empires-du-nord-hordes-barbares.jpg,21.90,15.33,https://www.monsieurde.com/extensions/3923-imperial-settlers-empires-du-nord-hordes-barbares-3760175519178.html,,,,,,,
Monsieur Dé,Imperial Settlers - Empires...,imperial-settlers-empires,https://www.monsieurde.com/9425-home_default/imperial-settlers-empires-du-nord-ile-japonaise.jpg,21.90,15.33,https://www.monsieurde.com/extensions/3922-imperial-settlers-empires-du-nord-ile-japonaise-3760175517396.html,,,,,,,
Monsieur Dé,Kill Kim,kill-kim,https://www.monsieurde.com/16923-home_default/kill-kim.jpg,21.90,13.14,https://www.monsieurde.com/ambiance/6201-kill-kim-3770010367352.html,5,10,30,20,30,10,
Monsieur Dé,Krapules : Boîte Birds of...,krapules-boite-birds-of,https://www.monsieurde.com/18349-home_default/krapules-boite-birds-of-anarchy.jpg,21.90,15.33,https://www.monsieurde.com/famille/6549-krapules-boite-birds-of-anarchy-3770027374053.html,,,,,,,
Monsieur Dé,Krapules : Boîte Bloody Rats,krapules-boite-bloody-rats,https://www.monsieurde.com/18345-home_default/krapules-boite-bloody-rats.jpg,21.90,15.33,https://www.monsieurde.com/famille/6548-krapules-boite-bloody-rats-3770027374060.html,,,,,,,
Monsieur Dé,Krapules : Boîte Rocket Racoon,krapules-boite-rocket-racoon,https://www.monsieurde.com/18335-home_default/krapules-boite-rocket-racoon.jpg,21.90,15.33,https://www.monsieurde.com/famille/6546-krapules-boite-rocket-racoon-3770027374046.html,,,,,,,
Monsieur Dé,L'Âge de pierre : un Avenir...,l-age-de-pierre-un-avenir,https://www.monsieurde.com/12189-home_default/age-de-pierre-l.jpg,42.90,33.90,https://www.monsieurde.com/inities/1250-age-de-pierre-l-8435407629387.html,2,4,90,60,90,10,
Monsieur Dé,L'Âge de Pierre Junior,l-age-de-pierre-junior,https://www.monsieurde.com/1943-home_default/age-de-pierre-junior-l-.jpg,34.90,23.90,https://www.monsieurde.com/junior/1247-age-de-pierre-junior-l--8435407624122.html,,,,,,,
Monsieur Dé,L'Incal Infini,l-incal-infini,https://www.monsieurde.com/17547-home_default/l-incal-infini.jpg,29.90,20.93,https://www.monsieurde.com/famille/6360-l-incal-infini-3760391550009.html,2,4,30,30,30,10,
Monsieur Dé,Last heroes,last-heroes,https://www.monsieurde.com/1549-home_default/last-heroes.jpg,34.90,20.94,https://www.monsieurde.com/inities/908-last-heroes-3760269591202.html,3,5,45,30,45,12,
Monsieur Dé,Le Bal des Chaudrons,le-bal-des-chaudrons,https://www.monsieurde.com/14943-home_default/le-bal-des-chaudrons.jpg,39.90,27.93,https://www.monsieurde.com/famille/5687-le-bal-des-chaudrons-3770006611148.html,2,5,30,15,30,14,
Monsieur Dé,Le Diable dans la Bouteille,le-diable-dans-la-bouteille,https://www.monsieurde.com/19870-home_default/le-diable-dans-la-bouteille.jpg,11.90,8.33,https://www.monsieurde.com/famille/6893-le-diable-dans-la-bouteille-3760372232948.html,2,4,30,30,30,10,
Monsieur Dé,Le Grand Kiwiz,le-grand-kiwiz,https://www.monsieurde.com/13148-home_default/le-grand-kiwiz.jpg,24.90,17.43,https://www.monsieurde.com/ambiance/5001-le-grand-kiwiz-3616450005433.html,2,8,25,25,0,8,
Monsieur Dé,Le Petit Fantôme,le-petit-fantome,https://www.monsieurde.com/11164-home_default/le-petit-fantome.jpg,29.90,20.93,https://www.monsieurde.com/junior/4472-le-petit-fantome-4260071882387.html,,,,,,,
Monsieur Dé,Le Petit Poucet,le-petit-poucet,https://www.monsieurde.com/4010-home_default/le-petit-poucet.jpg,22.90,16.03,https://www.monsieurde.com/junior/2225-le-petit-poucet-3558380057369.html,2,6,30,30,30,6,
Monsieur Dé,Le Trône de Fer : La Main...,le-trone-de-fer-la-main,https://www.monsieurde.com/774-home_default/le-trone-de-fer-la-main-du-roi.jpg,12.90,6.45,https://www.monsieurde.com/famille/434-le-trone-de-fer-la-main-du-roi-8435407611184.html,,,,,,,
Monsieur Dé,Leaf,leaf,https://www.monsieurde.com/20218-home_default/leaf.jpg,34.90,24.43,https://www.monsieurde.com/famille/6964-leaf-5905965250062.html,1,4,45,30,45,8,
Monsieur Dé,Lockdown,lockdown,https://www.monsieurde.com/13417-home_default/lockdown.jpg,38.90,27.23,https://www.monsieurde.com/inities/5070-lockdown-3760290560239.html,3,6,75,40,75,14,
Monsieur Dé,Logiquest : Catan,logiquest-catan,https://www.monsieurde.com/8591-home_default/logiquest-catan.jpg,24.90,17.43,https://www.monsieurde.com/en-solo/3671-logiquest-catan-3558380087939.html,,,,,,,
Monsieur Dé,Mariposas,mariposas,https://www.monsieurde.com/5846-home_default/mariposas.jpg,39.90,29.90,https://www.monsieurde.com/inities/2883-mariposas-3421272327812.html,2,5,75,45,75,14,
