Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url
Ludisphere,Pixies,pixies,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuPixies.jpg?v=1731681997&width=533,9.50,8.55,https://ludisphere.fr//products/pixies,2,5,30,30,30,8,https://cf.geekdo-images.com/HzOXZ-dmxkD0ZJoHF49_vA__original/img/kGlcHoV6DViw14Nxo8_QydXl1RU=/0x0/filters:format(jpeg)/pic7975645.jpg,https://boardgamegeek.com/boardgame/411875/
Ludisphere,Sans Pitie,sans-pitie,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitesanspitie.jpg?v=1707843523&width=533,25.50,22.95,https://ludisphere.fr//products/sans-pitie,3,10,60,15,60,16,https://cf.geekdo-images.com/EyAlu40ICOGbXewTxNwd7w__original/img/VssCgAt_CX6UkHfMjDScmolZOR4=/0x0/filters:format(jpeg)/pic8032792.jpg,https://boardgamegeek.com/boardgame/360625/
Ludisphere,Monumental - Lost kingdoms,monumental-lost-kingdoms,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuMonumentalLostkingdoms_fab82cc4-6af7-46ab-91fc-93a2fcf80580.jpg?v=1718223453&width=533,40.90,36.81,https://ludisphere.fr//products/monumental-lost-kingdoms,1,5,120,90,120,14,https://cf.geekdo-images.com/dOdOPs_cD0fxaQkeO4u2hw__original/img/8qYR3QIeqvksDhMF5DHaadvd0p8=/0x0/filters:format(jpeg)/pic8579749.jpg,https://boardgamegeek.com/boardgame/266939/
Ludisphere,Monumental - African Empires,monumental-african-empires,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/Boitejeumonumentalempireafricain.jpg?v=1716305066&width=533,40.90,36.81,https://ludisphere.fr//products/monumental-african-empires,1,5,120,90,120,14,https://cf.geekdo-images.com/fvv4oS-5hOS-ohGZcfozhA__original/img/UnuvcBLTi6Mhu5Ef0i7QnujawNU=/0x0/filters:format(png)/pic6686300.png,https://boardgamegeek.com/boardgame/311825/
Ludisphere,7 Wonders Cities,7-wonders-cities,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeu7WondersCities.jpg?v=1737822020&width=533,23.50,21.15,https://ludisphere.fr//products/7-wonders-cities,2,8,40,40,40,10,https://cf.geekdo-images.com/P1kQ0kQIoulihI9KlBh4MQ__original/img/NrP-hKXMjJ0poBOQ9_k2DLR8L7E=/0x0/filters:format(jpeg)/pic1380423.jpg,https://boardgamegeek.com/boardgame/111661/
Ludisphere,Maudit mot dit,maudit-mot-dit,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuMauditmotdit.webp?v=1731780133&width=533,14.50,13.05,https://ludisphere.fr//products/maudit-mot-dit,3,6,30,30,30,12,https://cf.geekdo-images.com/zF2i7XhaCRdVLEIuFi5MRw__original/img/1c9NOMsBdzUQpiL5jvJOrW27E4g=/0x0/filters:format(jpeg)/pic7606083.jpg,https://boardgamegeek.com/boardgame/364008/
Ludisphere,Deep Sea Adventure,deep-sea-adventure,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuDeepseaadventure.jpg?v=1729185755&width=533,17.00,15.30,https://ludisphere.fr//products/deep-sea-adventure,2,6,30,30,30,8,https://cf.geekdo-images.com/owyKXaa5SPB2HG9F_MueNQ__original/img/gOmpUB3hM7Ap9o-kDsV8ZVBVYXA=/0x0/filters:format(png)/pic3169827.png,https://boardgamegeek.com/boardgame/169654/
Ludisphere,Marvel Champions - X-23,marvel-champions-x-23,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/deckMarvelChampionsX-23.jpg?v=1717592065&width=533,14.90,13.41,https://ludisphere.fr//products/marvel-champions-x-24,,,,,,,,
Ludisphere,Marvel Champions - Psylocke,marvel-champions-psylocke,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/DeckPsylockeMarvelChampions.jpg?v=1717593189&width=533,14.90,13.41,https://ludisphere.fr//products/marvel-champions-psylocke,,,,,,,,
Ludisphere,Marvel Champions - Angel,marvel-champions-angel,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/DeckAngelMarvelChampions.jpg?v=1717594117&width=533,14.90,13.41,https://ludisphere.fr//products/marvel-champions-angel,,,,,,,,
Ludisphere,Dobble Connect,dobble-connect,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boite_jeu_Dobble_Connect.jpg?v=1729183621&width=533,13.50,12.15,https://ludisphere.fr//products/dobble-connect,2,8,15,15,15,8,https://cf.geekdo-images.com/sUnJh_2V5eTeRkf3i9fa_g__original/img/08pifMWj6kEtje-LoLFsku4xbSQ=/0x0/filters:format(jpeg)/pic7388963.jpg,https://boardgamegeek.com/boardgame/381429/
Ludisphere,Neotopia,neotopia,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/neotopia-fr-nl.png?v=1711799815&width=533,32.90,29.61,https://ludisphere.fr//products/neotopia,2,4,60,30,60,8,https://cf.geekdo-images.com/pEpom809V3pxF1ALj-LTlA__original/img/e-GTF2K0RzOJ5rehx11G-vjest4=/0x0/filters:format(png)/pic7530960.png,https://boardgamegeek.com/boardgame/360359/
Ludisphere,Podium,podium,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuPodium.jpg?v=1718447915&width=533,18.50,16.65,https://ludisphere.fr//products/podium-1,2,6,60,60,60,8,https://cf.geekdo-images.com/iwJGyWPlcnQ4TXyVZPYcog__original/img/RrUhvStTHp2F71rm7RWzjuj6yAc=/0x0/filters:format(jpeg)/pic7146225.jpg,https://boardgamegeek.com/boardgame/39631/
Ludisphere,Saboteur 2 Les mineurs contrent-attaquent !,saboteur-2-les-mineurs-contrent-attaquent,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuSaboteur2Lesmineurscontrent-attaquent.webp?v=1714942768&width=533,15.50,13.95,https://ludisphere.fr//products/saboteur-2-les-mineurs-contrent-attaquent,,,,,,,,
Ludisphere,Bazar Bizarre,bazar-bizarre,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuBazarBizarre.webp?v=1714820044&width=533,15.50,13.95,https://ludisphere.fr//products/bazar-bizarre,2,8,20,20,20,8,https://cf.geekdo-images.com/tvZTjFnPvt2LrY6NGSbeuQ__original/img/iYrL_UZ6fhDNi8GdEjdq29yDguw=/0x0/filters:format(jpeg)/pic2034769.jpg,https://boardgamegeek.com/boardgame/83195/
Ludisphere,6 qui prend !,6-qui-prend,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/GIGAMIC_AMSIXQ_3421272101337_SIXQUIPREND_BOXFACING_a6e4776e-d94b-4336-889d-6119719509b4.png?v=1725471012&width=533,13.50,12.15,https://ludisphere.fr//products/copie-de-distavie,2,10,45,45,45,8,https://cf.geekdo-images.com/WuOY1XAIJQ-RGAmT_apW_w__original/img/06TSBC2s-cwbxfPmy_pf7n5p-jM=/0x0/filters:format(jpeg)/pic8632998.jpg,https://boardgamegeek.com/boardgame/432/
Ludisphere,7 Wonders Duel: Pantheon,7-wonders-duel-pantheon,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeu7WondersDuelPantheon_218889c1-f693-435c-86ab-5b62c56077e1.png?v=1725471069&width=533,17.50,15.75,https://ludisphere.fr//products/7-wonders-duel-pantheon,2,2,30,30,30,10,https://cf.geekdo-images.com/iQRqtxgRuh-4J5vYLdhsMg__original/img/rwOQ9RK6_C9gIy-g_dgkdF6Mb7Y=/0x0/filters:format(png)/pic3143885.png,https://boardgamegeek.com/boardgame/202976/
Ludisphere,7 Wonders Duel : Agora,7-wonders-duel-agora,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeu7-wonders-duel-agora.jpg?v=1717094989&width=533,17.50,15.75,https://ludisphere.fr//products/7-wonders-duel-agora,,,,,,,,
Ludisphere,Akropolis,akropolis,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAkropolis.webp?v=1714819768&width=533,25.00,22.50,https://ludisphere.fr//products/akropolis,1,4,30,20,30,8,https://cf.geekdo-images.com/OTb0hIJHE-U3eD0FmpBrzA__original/img/GpSyHl2wwgLJ6JHJAjPbEQk4MNU=/0x0/filters:format(jpeg)/pic6705097.jpg,https://boardgamegeek.com/boardgame/357563/
Ludisphere,Wazabi,wazabi,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuWazabi.webp?v=1714944047&width=533,19.50,17.55,https://ludisphere.fr//products/wazabi,2,6,20,20,20,8,https://cf.geekdo-images.com/8_j1EvYRoq6C0DxFzKeNBA__original/img/7k1J2PqY2DeOswqovd_HjtapJ0Y=/0x0/filters:format(jpeg)/pic3484942.jpg,https://boardgamegeek.com/boardgame/48979/
Ludisphere,Final Girl - Le Manoir Hanté (2),final-girl-le-manoir-hante-2,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuFinalGirlLeManoirHante.jpg?v=1717447251&width=533,24.50,22.05,https://ludisphere.fr//products/final-girl-le-manoir-hante-2,,,,,,,,
Ludisphere,Galerapagos,galerapagos,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuGalerapagos.webp?v=1714921852&width=533,18.50,16.65,https://ludisphere.fr//products/galerapagos,3,12,20,20,20,8,https://cf.geekdo-images.com/2OjDcY1_CIvjKT-kvyb9Lw__original/img/cx9mQfnLgYqYWmbquP4jRKYP20A=/0x0/filters:format(jpeg)/pic3484991.jpg,https://boardgamegeek.com/boardgame/224272/
Ludisphere,Boite 24 boosters Collection Rareté II 25e anniversaire,boite-24-boosters-collection-rarete-ii-25e-anniversaire,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/yu-gi-oh_jcc_25em_anniversaire_collection_rarete_II_boite_24-boosters.jpg?v=1717868053&width=533,187.50,168.75,https://ludisphere.fr//products/boite-24-booster-collection-rarete-ii-25e-anniversaire-copie,,,,,,,,
Ludisphere,Kit de démarrage pour 2 joueurs Yu-Gi-Oh,kit-de-demarrage-pour-2-joueurs-yu-gi-oh,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/kitdemarrage2jyugioh.jpg?v=1707936704&width=533,17.90,16.11,https://ludisphere.fr//products/kit-de-demarrage-pour-2-joueurs-yu-gi-oh,,,,,,,,
Ludisphere,Deck Box Pokemon - Gallery Series -  Ultra Pro,deck-box-pokemon-gallery-series-ultra-pro,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/deckboxpokemonfrostedforest.jpg?v=1708111089&width=533,2.50,2.25,https://ludisphere.fr//products/deck-box-pokemon-gallery-series-ultra-pro,,,,,,,,
Ludisphere,An Age Contrived,an-age-contrived,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAnAgeContrived.jpg?v=1719937469&width=533,56.90,51.21,https://ludisphere.fr//products/an-age-contrived-1,,,,,,,,
Ludisphere,Les Ruines Perdues de Narak,les-ruines-perdues-de-narak,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuLesRuinesPerduesdeNarak.webp?v=1717184154&width=533,52.90,47.61,https://ludisphere.fr//products/les-ruines-perdues-de-narak,1,4,120,30,120,12,https://cf.geekdo-images.com/6GqH14TJJhza86BX5HCLEQ__original/img/CXqwimJPonWy1oyXEMgPN_ZVmUI=/0x0/filters:format(jpeg)/pic5674958.jpg,https://boardgamegeek.com/boardgame/312484/
Ludisphere,Apiary,apiary,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuapiary_7d12db11-6086-46de-b2e6-43eb11c639af.png?v=1725471308&width=533,56.50,50.85,https://ludisphere.fr//products/apiary,1,5,90,60,90,14,https://cf.geekdo-images.com/dT1vJbUizZFmJAphKg-byA__original/img/lQe_6iIMvCPrG9aH65RjiWL3s2Q=/0x0/filters:format(png)/pic7720813.png,https://boardgamegeek.com/boardgame/400314/
Ludisphere,Carcassonne,carcassonne,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuCarcassonne.jpg?v=1730891426&width=533,29.50,26.55,https://ludisphere.fr//products/carcassonne,2,5,45,30,45,7,https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__original/img/aVZEXAI-cUtuunNfPhjeHlS4fwQ=/0x0/filters:format(png)/pic6544250.png,https://boardgamegeek.com/boardgame/822/
Ludisphere,Jaipur,jaipur,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuJaipur.png?v=1717448889&width=533,16.90,15.21,https://ludisphere.fr//products/jaipur,2,2,30,30,30,10,https://cf.geekdo-images.com/_LTujSe_o16nvjDC-J0seA__original/img/zUnAdsgt4dCxvtoRDc_9DHbic0M=/0x0/filters:format(jpeg)/pic5100947.jpg,https://boardgamegeek.com/boardgame/54043/
Ludisphere,Flowers,flowers,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/Boite_jeu_Flowers.webp?v=1731778028&width=533,12.50,11.25,https://ludisphere.fr//products/flowers,2,4,20,10,20,6,https://cf.geekdo-images.com/E6Z_2UEeNP0lvyhNYcIdWA__original/img/K1RLGMcidyRo2arMIH8AOBlat2I=/0x0/filters:format(jpeg)/pic5498887.jpg,https://boardgamegeek.com/boardgame/312611/
Ludisphere,Splendor,splendor,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuSplendor.jpg?v=1734171084&width=533,28.00,25.20,https://ludisphere.fr//products/splendor,2,4,30,30,30,10,https://cf.geekdo-images.com/vNFe4JkhKAERzi4T0Ntwpw__original/img/rqcUdtu_N4v-SpI96XVmpYHnJww=/0x0/filters:format(png)/pic8234167.png,https://boardgamegeek.com/boardgame/148228/
Ludisphere,Aeon's End Les Parias,aeon-s-end-les-parias,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuaeon_sendlesparias.jpg?v=1733732177&width=533,51.00,45.90,https://ludisphere.fr//products/aeons-end-les-parias,,,,,,,,
Ludisphere,Abalone,abalone,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAbalone_9ae6e2f2-bb36-4d7a-b31c-4cfbbba2b2ba.png?v=1725471100&width=533,23.00,20.70,https://ludisphere.fr//products/abalone,2,2,30,30,30,7,https://cf.geekdo-images.com/UzH1jAlqYUH9VEq2Wtvzjw__original/img/pURND_gEV9F5VLeUWLqYFP3UQAQ=/0x0/filters:format(jpeg)/pic5253079.jpg,https://boardgamegeek.com/boardgame/526/
Ludisphere,Last Message,last-message,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuLast-Message.jpg?v=1716643263&width=533,15.50,13.95,https://ludisphere.fr//products/last-message,3,8,15,15,15,8,https://cf.geekdo-images.com/3vhihjIpe7vkNk3nUZOw4Q__original/img/AOND9c-acWg4X_hxgvnTUYDEUTs=/0x0/filters:format(jpeg)/pic6080638.jpg,https://boardgamegeek.com/boardgame/331059/
Ludisphere,Yaxha,yaxha,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/Boite_jeu_Yaxha.jpg?v=1727615346&width=533,22.50,20.25,https://ludisphere.fr//products/yaxha,2,4,30,20,30,8,https://cf.geekdo-images.com/vLUZktUSkyo_Buldv8IUiw__original/img/nyCB_mpKrlUGsobeNcvflTApzto=/0x0/filters:format(jpeg)/pic8325372.jpg,https://boardgamegeek.com/boardgame/420061/
Ludisphere,Ancient Knowledge,ancient-knowledge,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAncientKnowledge.webp?v=1716394604&width=533,30.00,27.00,https://ludisphere.fr//products/ancient-knowledge,2,4,75,75,75,12,https://cf.geekdo-images.com/EDJ1Xynm6XjAKeG-q2B85A__original/img/fjmKvrqL1EfIvWltRy1vw49Jf58=/0x0/filters:format(jpeg)/pic7600216.jpg,https://boardgamegeek.com/boardgame/338093/
Ludisphere,The Lost Code,the-lost-code,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuTheLostCode.jpg?v=1718461935&width=533,23.00,20.70,https://ludisphere.fr//products/the-lost-code,2,4,60,60,60,10,https://cf.geekdo-images.com/EZ-K0yIcppJ4ysjq63NlHQ__original/img/yD2lGcViK91BR0hJ3qIxihb59Og=/0x0/filters:format(jpeg)/pic5194215.jpg,https://boardgamegeek.com/boardgame/299702/
Ludisphere,Café del Gatto,cafe-del-gatto,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuCafedelGatto.jpg?v=1730892213&width=533,24.50,22.05,https://ludisphere.fr//products/cafe-del-gatto,2,5,30,30,30,8,https://cf.geekdo-images.com/ASbwyuBbpIpjHGkPvDd_Zg__original/img/LghdsFtSeFyr-kATrCqRnsGhs7U=/0x0/filters:format(png)/pic7263149.png,https://boardgamegeek.com/boardgame/377738/
Ludisphere,Cartaventura Odyssée - Le trésor de Libertalia,cartaventura-odyssee-le-tresor-de-libertalia,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuCartaventuraOdysseeLibertalia.jpg?v=1707910164&width=533,13.00,11.70,https://ludisphere.fr//products/cartaventura-odyssee-le-tresor-de-libertalia,1,6,45,45,45,10,https://cf.geekdo-images.com/3A3raetlwqxbnv0URc0hwA__original/img/AGxk8IPre8IvpbUOAKOPxv-p1mQ=/0x0/filters:format(jpeg)/pic7253874.jpg,https://boardgamegeek.com/boardgame/377162/
Ludisphere,HeroQuest,heroquest,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuHeroQuest.jpg?v=1718393832&width=533,119.00,107.10,https://ludisphere.fr//products/heroquest,2,5,90,90,90,14,https://cf.geekdo-images.com/v695lqCTLA_PU6fBHmfXCA__original/img/FvYaNQJLXa_xnW6Pz4bM4QhMQvM=/0x0/filters:format(jpeg)/pic5676212.jpg,https://boardgamegeek.com/boardgame/699/
Ludisphere,Sans pitié 3 - La big pic,sans-pitie-3-la-big-pic,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitesanspitie3.jpg?v=1707842030&width=533,25.90,23.31,https://ludisphere.fr//products/sans-pitie-3-la-big-pic,,,,,,,,
Ludisphere,Sans Pitié 2 - La double Peine,sans-pitie-2-la-double-peine,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitesanspitie2.jpg?v=1707837947&width=533,24.50,22.05,https://ludisphere.fr//products/sans-pitie-la-double-peine,,,,,,,,
Ludisphere,Sans Pitie - la retenue,sans-pitie-la-retenue,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitesanspitielaretenue.jpg?v=1707842891&width=533,23.50,21.15,https://ludisphere.fr//products/sans-pitie-la-retenue,,,,,,,,
Ludisphere,Interception,interception,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/jeuinterception.jpg?v=1713718264&width=533,7.10,6.39,https://ludisphere.fr//products/interception,4,4,20,20,20,8,https://cf.geekdo-images.com/SaZSbtqmfJsbotwKRvTXPQ__original/img/NDOLuMpVNu0GMNXxA5rVFhiCe9s=/0x0/filters:format(png)/pic7007015.png,https://boardgamegeek.com/boardgame/310993/
Ludisphere,Unlock! Supernatural Adventures (12),unlock-supernatural-adventures-12,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boiteunlocksupernaturaladventures.jpg?v=1718882538&width=533,31.00,27.90,https://ludisphere.fr//products/unlock-supernatural-adventures-12,,,,,,,,
Ludisphere,Unlock! Legendary Adventures (9)  <3,unlock-legendary-adventures-9-3,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuUnlockLegendaryAdventures.jpg?v=1718311283&width=533,31.00,27.90,https://ludisphere.fr//products/unlock-legendary-adventures-9-3,,,,,,,,
Ludisphere,Unlock! Game Adventures (10),unlock-game-adventures-10,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuUnlockGameAdventures.jpg?v=1718310013&width=533,31.00,27.90,https://ludisphere.fr//products/unlock-game-adventures-10,,,,,,,,
Ludisphere,Boite de 20 boosters Jujutsu Kaisen Union Arena (JP),boite-de-20-boosters-jujutsu-kaisen-union-arena-jp,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/Boite20boostersJujutsuKaisenUnionArenaVol1.jpg?v=1724152650&width=533,103.50,93.15,https://ludisphere.fr//products/boite-de-20-boosters-jujutsu-kaisen-union-arena-jp-copy,,,,,,,,
Ludisphere,Social Couples,social-couples,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeusocialcouples.webp?v=1708874314&width=533,13.50,12.15,https://ludisphere.fr//products/social-couples,,,,,,,,
Ludisphere,For Sale,for-sale,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuForSale.webp?v=1717017748&width=533,13.50,12.15,https://ludisphere.fr//products/for-sale,,,,,,,,
Ludisphere,Anachrony - Fractures of Time (FR),anachrony-fractures-of-time-fr,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAnachrony-FracturesduTemps_1a6609d9-9e5b-4ab4-9953-fc02893737d8.png?v=1725471222&width=533,45.50,40.95,https://ludisphere.fr//products/anachrony-fractures-du-temps,,,,,,,,
Ludisphere,Anachrony - Future Imperfect (VF),anachrony-future-imperfect-vf,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuAnachronyfutureimperfect_510bf1bc-5ba8-402b-bbac-79b133c01282.png?v=1725471237&width=533,25.90,23.31,https://ludisphere.fr//products/anachrony-futur-imparfait,,,,,,,,
Ludisphere,EXIT PUZZLE : Le Château Lugubre (Débutant),exit-puzzle-le-chateau-lugubre-debutant,https://ludisphere.fr///ludisphere.fr/cdn/shop/files/boitejeuEXITPUZZLELeChateauLugubre.webp?v=1717016277&width=533,21.50,19.35,https://ludisphere.fr//products/exit-puzzle-le-chateau-lugubre,,,,,,,,
